t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687526544.681717	1687526544.649550	22.930337	-48.461069	-1.936056	0.296200	0.296249	0.244621	0.013611	0.001073	2.960719	0.277702	0.246053	0.252163	0.006826	0.000080	0.995891	-0.090308	
 1687526545.086079	1687526545.052830	22.899387	-48.450787	-1.933946	0.301614	0.301644	0.246814	0.006164	0.007654	2.914114	0.257153	0.248673	0.254882	0.003496	-0.003453	0.993528	-0.113481	
 1687526545.492548	1687526545.455117	22.858632	-48.464571	-1.933904	0.289193	0.289154	0.241628	0.003073	0.004088	2.884538	0.247210	0.244718	0.249326	0.001786	-0.001830	0.991749	-0.128170	
 1687526545.896463	1687526545.859662	22.785976	-48.501522	-1.936871	0.301863	0.301886	0.246752	0.005695	0.002719	2.861525	0.251887	0.249075	0.254701	0.003009	-0.000949	0.990207	-0.139572	
 1687526546.305537	1687526546.263073	22.717867	-48.541926	-1.934432	0.291917	0.291940	0.242607	0.009878	0.002647	2.849934	0.249131	0.244840	0.250562	0.005079	-0.000592	0.989374	-0.145304	
 1687526546.711706	1687526546.668344	22.641970	-48.585705	-1.927945	0.292452	0.292460	0.243024	0.004965	0.002656	2.846083	0.252384	0.245357	0.251139	0.002651	-0.000948	0.989101	-0.147214	
 1687526547.115839	1687526547.073754	22.570690	-48.628143	-1.929169	0.293697	0.293707	0.243541	-0.004382	-0.006554	2.819910	0.250304	0.245823	0.251687	-0.002687	0.002884	0.987086	-0.160141	
 1687526547.523580	1687526547.479380	22.503118	-48.653151	-1.934138	0.291726	0.291737	0.242552	-0.008905	-0.001338	2.754105	0.249840	0.245644	0.250696	-0.004498	-0.000201	0.981281	-0.192529	
 1687526547.929422	1687526547.881680	22.427532	-48.697498	-1.941446	0.301253	0.301251	0.246243	-0.005418	-0.005491	2.743093	0.256752	0.248055	0.254201	-0.003199	0.002155	0.980210	-0.197925	
 1687526548.332555	1687526548.303543	22.361203	-48.724183	-1.917134	0.297774	0.297852	0.245021	-0.071182	-0.007091	2.638674	0.254211	0.247709	0.252999	-0.035346	-0.005422	0.967962	-0.248536	
 1687526548.737739	1687526548.708906	22.312397	-48.753068	-1.910971	0.296557	0.296603	0.245150	-0.040258	-0.006805	2.628041	0.423867	0.255717	0.253130	-0.020331	-0.001822	0.967030	-0.253844	
 1687526549.140973	1687526549.114056	22.260529	-48.797631	-1.921365	0.294881	0.294913	0.243990	-0.007591	0.005820	2.632468	0.312758	0.250557	0.252101	-0.002940	-0.003772	0.967760	-0.251830	
 1687526549.547676	1687526549.518319	22.208316	-48.815810	-1.914711	0.292072	0.292283	0.242993	-0.054269	-0.002330	2.548365	0.254376	0.245090	0.250899	-0.026287	-0.006816	0.955988	-0.292146	
 1687526549.954780	1687526549.922864	22.165329	-48.835010	-1.920729	0.299749	0.299808	0.246087	-0.027494	-0.010676	2.549052	0.352757	0.251930	0.254253	-0.014706	0.001092	0.956349	-0.291853	
 1687526550.361324	1687526550.326650	22.136420	-48.858881	-1.916842	0.299552	0.299809	0.246079	-0.072528	0.007300	2.485322	0.286554	0.254591	0.254153	-0.033146	-0.015138	0.945974	-0.322190	
 1687526550.769007	1687526550.730151	22.111385	-48.880514	-1.914340	0.286751	0.286713	0.240708	-0.056745	-0.000047	2.440529	0.408162	0.243740	0.248517	-0.026652	-0.009720	0.938813	-0.343258	
 1687526551.175044	1687526551.134076	22.087255	-48.910548	-1.921624	0.300850	0.300934	0.246513	-0.018139	0.007830	2.433630	0.359054	0.252024	0.254769	-0.007150	-0.006816	0.937942	-0.346651	
 1687526551.582634	1687526551.537367	22.051569	-48.922683	-1.912984	0.298504	0.299010	0.246192	-0.068426	0.006703	2.354702	0.265982	0.248194	0.254054	-0.030308	-0.016207	0.923004	-0.383252	
 1687526551.993573	1687526551.939916	22.021943	-48.937436	-1.920879	0.294666	0.294763	0.244383	-0.049147	0.003593	2.336417	0.392044	0.247172	0.252445	-0.021903	-0.011279	0.919754	-0.391722	
 1687526552.396834	1687526552.344048	21.999184	-48.954583	-1.930933	0.300802	0.301021	0.246437	-0.049416	0.005633	2.301542	0.330007	0.249158	0.254628	-0.021410	-0.012645	0.912768	-0.407721	
 1687526552.800471	1687526552.747640	21.976714	-48.977080	-1.931438	0.290554	0.290696	0.242282	-0.049570	0.000009	2.250380	0.324391	0.244446	0.250321	-0.022360	-0.010686	0.902072	-0.430873	
 1687526553.206448	1687526553.151360	21.972833	-49.008507	-1.939744	0.299918	0.300063	0.246095	-0.016301	-0.001387	2.248207	0.332877	0.250694	0.254434	-0.007650	-0.002895	0.901853	-0.431966	
 1687526553.615970	1687526553.555915	21.958702	-49.027467	-1.930539	0.298994	0.299474	0.246247	-0.062149	0.002128	2.173912	0.262915	0.248487	0.254257	-0.027008	-0.015394	0.884772	-0.464986	
 1687526554.022961	1687526553.958781	21.937884	-49.048113	-1.928904	0.299078	0.299204	0.246224	-0.060472	0.005624	2.132685	0.369329	0.249913	0.254493	-0.025107	-0.017072	0.874994	-0.483181	
 1687526554.427831	1687526554.390408	21.926657	-49.075551	-1.944194	0.294568	0.294703	0.243422	-0.021034	0.006757	2.140182	0.351111	0.245390	0.251344	-0.007604	-0.008012	0.877174	-0.480046	
 1687526554.837026	1687526554.794552	21.901506	-49.097999	-1.937599	0.297373	0.297791	0.245206	-0.062716	-0.004304	2.059791	0.263849	0.247416	0.253237	0.027985	0.014300	-0.856856	0.514596	
 1687526555.241224	1687526555.198014	21.889679	-49.126109	-1.946668	0.298987	0.299117	0.245830	-0.039038	-0.001919	2.045150	0.365945	0.252976	0.254119	0.017158	0.009353	-0.853300	0.521054	
 1687526555.645905	1687526555.603291	21.881951	-49.151588	-1.950344	0.291861	0.292108	0.242744	-0.042927	-0.005643	2.008284	0.292462	0.245960	0.250755	0.019622	0.009141	-0.843536	0.536636	
 1687526556.054181	1687526556.007384	21.870399	-49.176204	-1.947116	0.298110	0.298279	0.245514	-0.055870	-0.011758	1.956944	0.305956	0.251518	0.253778	0.026453	0.010718	-0.829399	0.557927	
 1687526556.458700	1687526556.411980	21.863460	-49.207737	-1.958072	0.298471	0.298563	0.245556	-0.013309	-0.004099	1.944912	0.342504	0.258875	0.253853	0.006653	0.002055	-0.826259	0.563247	
 1687526556.862417	1687526556.814718	21.853522	-49.240407	-1.948581	0.299763	0.300170	0.246226	-0.059289	-0.007267	1.909497	0.254807	0.248770	0.254056	0.026290	0.014162	-0.815867	0.577468	
 1687526557.270465	1687526557.222533	21.842526	-49.274175	-1.935784	0.297567	0.297657	0.245361	-0.059161	-0.011224	1.882973	0.350846	0.252261	0.253608	0.027212	0.012873	-0.808165	0.588186	
 1687526557.677046	1687526557.625483	21.839314	-49.306324	-1.934010	0.288952	0.289065	0.241383	-0.037322	-0.011633	1.885572	0.340966	0.251257	0.249335	0.018516	0.006257	-0.809107	0.587336	
 1687526558.083939	1687526558.031801	21.832348	-49.344365	-1.935000	0.298670	0.298919	0.245884	-0.048945	0.002092	1.889760	0.291995	0.255436	0.254033	0.019218	0.015183	-0.810169	0.585685	
 1687526558.494547	1687526558.435895	21.816137	-49.390373	-1.954487	0.297966	0.298117	0.245430	-0.014237	-0.011053	1.874539	0.321094	0.247413	0.253710	0.009008	-0.000240	-0.805935	0.591935	
 1687526558.899374	1687526558.839472	21.802775	-49.451920	-1.961629	0.302450	0.302874	0.247438	-0.033836	-0.018998	1.902748	0.256468	0.254680	0.255504	0.019287	0.002088	-0.814154	0.580325	
 1687526559.304645	1687526559.246197	21.787729	-49.516402	-1.961447	0.291152	0.291297	0.242490	-0.024949	-0.024845	1.895677	0.282029	0.260922	0.250604	0.017377	-0.002811	-0.812121	0.583224	
 1687526559.711062	1687526559.651535	21.781041	-49.578331	-1.959689	0.289457	0.289602	0.241673	-0.025121	-0.022641	1.909040	0.265621	0.270516	0.249721	0.016791	-0.001978	-0.816002	0.577802	
 1687526560.118125	1687526560.070856	21.758125	-49.645032	-1.961456	0.298858	0.298964	0.245667	-0.006319	-0.026872	1.879884	0.269286	0.269007	0.253913	0.010476	-0.008986	-0.807472	0.589744	
 1687526560.522126	1687526560.478858	21.745308	-49.727439	-1.959698	0.298634	0.298876	0.245725	-0.031019	-0.020956	1.918858	0.249563	0.276888	0.253836	0.018713	0.000323	-0.818814	0.573754	
 1687526560.926757	1687526560.882842	21.721708	-49.804859	-1.958495	0.294381	0.294447	0.243971	-0.026485	-0.022661	1.893159	0.277280	0.263239	0.252133	0.017366	-0.001454	-0.811385	0.584252	
 1687526561.332759	1687526561.292919	21.700517	-49.880558	-1.962601	0.292988	0.293062	0.243140	-0.028923	-0.021616	1.914776	0.268533	0.265063	0.251224	0.018045	-0.000512	-0.817647	0.575436	
 1687526561.740918	1687526561.695780	21.680717	-49.953273	-1.962826	0.301835	0.301893	0.246820	-0.028277	-0.022998	1.905034	0.278046	0.267767	0.255068	0.018184	-0.001175	-0.814836	0.579405	
 1687526562.147132	1687526562.100294	21.653712	-50.026440	-1.961995	0.299449	0.299528	0.246106	-0.028128	-0.023563	1.907950	0.274504	0.267609	0.254321	0.018285	-0.001475	-0.815680	0.578213	
 1687526562.551147	1687526562.505061	21.632684	-50.097695	-1.966332	0.297670	0.297727	0.245395	-0.028776	-0.028040	1.915609	0.274292	0.268123	0.253563	0.019832	-0.003189	-0.817881	0.575036	
 1687526562.958715	1687526562.914677	21.613205	-50.164449	-1.970334	0.300297	0.300357	0.246425	-0.033751	-0.025348	1.910625	0.277269	0.277801	0.254663	0.021093	-0.000605	-0.816436	0.577050	
 1687526563.362387	1687526563.319984	21.588396	-50.245833	-1.974461	0.298802	0.298877	0.245658	-0.034859	-0.025197	1.906503	0.285347	0.270195	0.253855	0.021502	-0.000179	-0.815241	0.578722	
 1687526563.769531	1687526563.724608	21.557620	-50.335746	-1.979443	0.298183	0.298266	0.245488	-0.031763	-0.023770	1.896831	0.288828	0.270061	0.253675	0.019830	-0.000397	-0.812443	0.582703	
 1687526564.175745	1687526564.128551	21.520009	-50.431690	-1.985910	0.297263	0.297375	0.245209	-0.036858	-0.022338	1.898858	0.280899	0.266379	0.253370	0.021483	0.001647	-0.813014	0.581845	
 1687526564.583155	1687526564.531873	21.474934	-50.537078	-1.994566	0.300803	0.300851	0.246222	-0.030999	-0.016005	1.899063	0.294438	0.265180	0.254235	0.017260	0.002515	-0.813091	0.581875	
 1687526564.987820	1687526564.936678	21.441309	-50.643690	-1.998012	0.291706	0.291722	0.242647	-0.032999	-0.023329	1.904982	0.278131	0.253336	0.250502	0.020203	0.000059	-0.814807	0.579380	
 1687526565.394158	1687526565.341013	21.420935	-50.742687	-2.006159	0.293707	0.293772	0.243610	-0.025723	-0.027963	1.891054	0.281984	0.262924	0.251451	0.018609	-0.003808	-0.810764	0.585064	
 1687526565.810044	1687526565.745053	21.402011	-50.837517	-2.014422	0.281807	0.281934	0.237999	-0.024952	-0.025054	1.891258	0.261881	0.264597	0.245349	0.017446	-0.002856	-0.810830	0.585015	
 1687526566.215962	1687526566.160646	21.374559	-50.924263	-2.014355	0.294046	0.294222	0.243409	-0.020166	-0.026216	1.891773	0.266705	0.265410	0.251035	0.015845	-0.004732	-0.810982	0.584837	
 1687526566.623852	1687526566.564776	21.344035	-51.003927	-2.007955	0.298857	0.299084	0.245679	-0.020611	-0.032372	1.903420	0.260952	0.268412	0.253459	0.017783	-0.007202	-0.814356	0.580049	
 1687526567.027541	1687526566.966893	21.320219	-51.079539	-2.006790	0.299494	0.299650	0.246108	-0.016501	-0.041366	1.895799	0.262252	0.280413	0.254086	0.018765	-0.011985	-0.812090	0.583107	
 1687526567.434363	1687526567.370301	21.277722	-51.159025	-1.997109	0.297220	0.297346	0.245233	-0.018789	-0.044992	1.899527	0.255453	0.296307	0.253188	0.020727	-0.012828	-0.813159	0.581531	
 1687526567.842693	1687526567.776415	21.267245	-51.253920	-2.003264	0.299035	0.299236	0.245727	-0.006459	-0.028852	2.004816	0.258464	0.305747	0.253748	0.010486	-0.010419	-0.842703	0.538177	
 1687526568.249577	1687526568.180562	21.240338	-51.321769	-1.985008	0.299575	0.299686	0.246445	-0.046491	-0.034808	1.951084	0.249412	0.273631	0.254433	0.028998	-0.001375	-0.827884	0.560148	
 1687526568.654284	1687526568.584173	21.229318	-51.406367	-1.989229	0.300571	0.300513	0.246619	-0.023818	-0.025712	2.071223	0.315082	0.278684	0.254704	0.016799	-0.004984	-0.860121	0.509790	
 1687526569.063551	1687526568.988328	21.220477	-51.483340	-1.986797	0.297649	0.297779	0.245389	-0.041416	-0.015244	2.082882	0.264639	0.264728	0.253141	0.021720	0.003879	-0.863002	0.504718	
 1687526569.468822	1687526569.393882	21.203870	-51.539567	-1.979911	0.302032	0.301871	0.247331	-0.040285	-0.023583	2.107648	0.306368	0.254198	0.255328	-0.023334	0.000294	0.869200	-0.493909	
 1687526569.873311	1687526569.799514	21.192648	-51.608105	-1.974619	0.297752	0.297678	0.245770	-0.038555	-0.024370	2.151025	0.298818	0.261099	0.253786	-0.022749	0.001557	0.879717	-0.474951	
 1687526570.279560	1687526570.205004	21.188579	-51.666021	-1.979000	0.289502	0.289571	0.241858	-0.027310	-0.015089	2.191092	0.291173	0.258748	0.249754	-0.015593	0.000460	0.889117	-0.457414	
 1687526570.685851	1687526570.615375	21.174539	-51.720213	-1.981028	0.302165	0.302311	0.247201	-0.019465	-0.024696	2.202661	0.273137	0.254537	0.255298	-0.014265	0.006609	0.891754	-0.452247	
 1687526571.093374	1687526571.018740	21.177240	-51.780849	-1.975001	0.294543	0.294801	0.244003	-0.015013	-0.017294	2.276843	0.257745	0.263278	0.251972	-0.010439	0.004706	0.907941	-0.418942	
 1687526571.496704	1687526571.426001	21.181795	-51.814599	-1.957198	0.298373	0.298682	0.245803	-0.032898	-0.015815	2.283898	0.255294	0.256664	0.253839	-0.018246	0.000351	0.909348	-0.415635	
 1687526571.907166	1687526571.839611	21.182214	-51.850588	-1.948790	0.290004	0.290086	0.242250	-0.034906	-0.016331	2.330057	0.277631	0.249990	0.250239	-0.019257	0.000613	0.918685	-0.394520	
 1687526572.314658	1687526572.246643	21.175484	-51.890312	-1.956214	0.303359	0.303437	0.247531	-0.009415	-0.020127	2.381238	0.287727	0.255998	0.255842	-0.008105	0.007598	0.928559	-0.371018	
 1687526572.720199	1687526572.649499	21.165765	-51.917261	-1.952339	0.295791	0.296093	0.244708	-0.023103	-0.023114	2.379040	0.249519	0.259431	0.252723	-0.015021	0.006428	0.928116	-0.371932	
 1687526573.126820	1687526573.073613	21.165493	-51.954334	-1.949166	0.296345	0.296452	0.244679	-0.011567	-0.023267	2.437227	0.262380	0.261718	0.252924	-0.009441	0.008924	0.938566	-0.344855	
 1687526573.534196	1687526573.481087	21.161662	-51.984585	-1.940297	0.296433	0.296625	0.244852	-0.009948	-0.015049	2.480039	0.250873	0.264008	0.252993	-0.007148	0.005501	0.945764	-0.324729	
 1687526573.942213	1687526573.883154	21.139031	-52.007918	-1.934621	0.299253	0.299334	0.245933	-0.018812	-0.013735	2.505538	0.251021	0.254753	0.254223	-0.011081	0.003582	0.949810	-0.312611	
 1687526574.350777	1687526574.289465	21.121854	-52.048983	-1.934921	0.298541	0.298624	0.245889	-0.032178	-0.018301	2.578375	0.258556	0.253261	0.254091	-0.017996	0.004318	0.960486	-0.277712	
 1687526574.761078	1687526574.692198	21.097902	-52.075099	-1.945369	0.301081	0.301107	0.246579	-0.015254	-0.013786	2.588246	0.279726	0.258260	0.254968	-0.009220	0.004547	0.961933	-0.273092	
 1687526575.166091	1687526575.097796	21.069859	-52.103778	-1.931896	0.301634	0.301962	0.247373	-0.065679	-0.016001	2.630138	0.256026	0.254781	0.255445	-0.033787	-0.000569	0.966993	-0.252551	
 1687526575.573021	1687526575.500652	21.040839	-52.123114	-1.938801	0.288988	0.289046	0.241629	-0.005171	-0.009296	2.677266	0.359936	0.249139	0.249576	-0.003585	0.003928	0.973160	-0.230069	
 1687526575.975839	1687526575.905047	21.010105	-52.129771	-1.941594	0.296558	0.296872	0.245257	-0.013739	-0.007230	2.694426	0.247930	0.249396	0.253154	-0.007500	0.002002	0.975085	-0.221694	
 1687526576.378701	1687526576.310630	20.970440	-52.144531	-1.954259	0.296174	0.296290	0.244632	-0.023027	-0.016752	2.758113	0.252365	0.247955	0.252786	-0.012898	0.006028	0.981593	-0.190453	
 1687526576.783116	1687526576.714984	20.929892	-52.168006	-1.961541	0.295818	0.295976	0.244488	-0.025390	-0.017733	2.801821	0.262724	0.255220	0.252661	-0.014010	0.006592	0.985505	-0.168938	
 1687526577.187641	1687526577.120950	20.880746	-52.167045	-1.972574	0.297642	0.297716	0.245020	-0.011132	0.000553	2.783028	0.266639	0.256748	0.253292	-0.005428	-0.001265	0.983956	-0.178322	
 1687526577.591987	1687526577.524556	20.839694	-52.184890	-1.977821	0.298302	0.298418	0.245711	-0.017961	-0.004697	2.862352	0.251629	0.247626	0.253878	-0.009220	0.001076	0.990229	-0.139140	
 1687526577.997233	1687526577.982623	20.793016	-52.191853	-1.992524	0.292834	0.292864	0.242733	-0.006128	-0.000188	2.862970	0.255075	0.245172	0.250574	-0.003048	-0.000333	0.990307	-0.138860	
 1687526578.400208	1687526578.388555	20.754637	-52.190690	-2.004852	0.301225	0.301320	0.246374	-0.001506	-0.009567	2.898722	0.249622	0.248356	0.254685	-0.001327	0.004657	0.992625	-0.121132	
 1687526578.807274	1687526578.791869	20.721367	-52.195660	-2.006445	0.297852	0.297929	0.245199	-0.022414	0.004258	2.979538	0.247272	0.250209	0.253458	-0.010998	-0.003029	0.996652	-0.080957	
 1687526579.211818	1687526579.196275	20.693461	-52.176580	-2.012916	0.299900	0.299912	0.246050	-0.008601	0.003190	2.981040	0.265627	0.248506	0.254335	-0.004159	-0.001934	0.996769	-0.080196	
 1687526579.616384	1687526579.601546	20.661718	-52.170284	-2.008399	0.298228	0.298279	0.245412	-0.024177	0.001883	3.066790	0.249998	0.247642	0.253614	-0.012045	-0.001393	0.999227	-0.037401	
 1687526580.021454	1687526580.006084	20.622081	-52.167984	-2.009721	0.298108	0.298118	0.245406	-0.007949	-0.002277	3.085976	0.268568	0.247398	0.253657	-0.004005	0.001027	0.999605	-0.027800	
 1687526580.424742	1687526580.408269	20.585715	-52.151277	-2.014335	0.296399	0.296452	0.244764	-0.019694	0.000403	3.096425	0.249043	0.246861	0.252974	-0.009840	-0.000424	0.999696	-0.022583	
 1687526580.831357	1687526580.813574	20.542276	-52.147593	-2.022724	0.296458	0.296481	0.244672	-0.020638	0.003829	3.140217	0.261099	0.246665	0.252894	-0.010318	-0.001922	0.999945	-0.000707	
 1687526581.236100	1687526581.217784	20.493245	-52.147590	-2.028842	0.291138	0.291165	0.242116	-0.006411	-0.001261	-3.110537	0.260318	0.244541	0.250197	-0.003195	0.000680	0.999874	0.015529	
 1687526581.641527	1687526581.619783	20.449155	-52.144417	-2.026651	0.298423	0.298511	0.245405	-0.009568	-0.008642	-3.093681	0.248933	0.247418	0.253629	-0.004679	0.004435	0.999692	0.023974	
 1687526582.045607	1687526582.025016	20.409400	-52.132387	-2.026130	0.292245	0.292300	0.242892	-0.004486	-0.013974	-3.093149	0.247996	0.246695	0.251018	-0.002073	0.007039	0.999679	0.024235	
 1687526582.451123	1687526582.428029	20.361996	-52.124049	-2.025882	0.298774	0.298814	0.245489	0.000506	-0.018619	-3.091029	0.248190	0.251781	0.253730	0.000488	0.009300	0.999637	0.025276	
 1687526582.854905	1687526582.831588	20.292255	-52.141482	-2.018685	0.294404	0.294467	0.243725	-0.004880	-0.014503	-3.031836	0.245755	0.251494	0.251747	-0.002038	0.007374	0.998464	0.054867	
 1687526583.257791	1687526583.234218	20.245694	-52.150576	-2.009989	0.296645	0.296670	0.244922	-0.003840	-0.013269	-3.012633	0.247574	0.249912	0.252869	-0.001488	0.006745	0.997897	0.064446	
 1687526583.664437	1687526583.639107	20.190834	-52.156239	-2.008551	0.290897	0.290918	0.242364	0.015998	-0.026223	-3.020352	0.245083	0.246410	0.250173	0.008778	0.012602	0.998052	0.060471	
 1687526584.068718	1687526584.044793	20.130044	-52.180526	-2.012707	0.298010	0.297951	0.245290	0.023633	-0.032177	-2.978433	0.254670	0.256258	0.253253	0.013086	0.015070	0.996491	0.081284	
 1687526584.473039	1687526584.448711	20.078400	-52.205231	-2.010433	0.298195	0.298171	0.245446	0.012808	-0.016186	-2.885746	0.263894	0.261373	0.253379	0.007384	0.007209	0.991783	0.127517	
 1687526584.879304	1687526584.852076	20.024014	-52.212434	-2.004181	0.297160	0.297110	0.245046	0.015842	-0.011389	-2.893675	0.253969	0.250369	0.252933	0.008564	0.004671	0.992285	0.123591	
 1687526585.286011	1687526585.257123	19.986215	-52.202514	-1.999918	0.295126	0.295039	0.244110	0.018514	-0.015717	-2.902038	0.255460	0.248122	0.252023	0.010129	0.006696	0.992771	0.119410	
 1687526585.693019	1687526585.658904	19.937849	-52.205093	-1.993694	0.292223	0.292169	0.242846	0.028516	-0.020431	-2.911865	0.257128	0.248628	0.250725	0.015333	0.008513	0.993274	0.114449	
 1687526586.100314	1687526586.062735	19.899414	-52.217957	-1.986745	0.298105	0.298041	0.245217	0.025459	-0.028594	-2.860637	0.272043	0.253570	0.253121	0.014604	0.012373	0.989993	0.139811	
 1687526586.506215	1687526586.465194	19.877135	-52.227486	-1.964685	0.290576	0.290604	0.242486	-0.022609	-0.017678	-2.768025	0.268108	0.256756	0.250104	-0.009466	0.010784	0.982487	0.185779	
 1687526586.911844	1687526586.867754	19.851879	-52.219230	-1.969533	0.297576	0.297679	0.245500	0.036244	-0.038016	-2.779940	0.264448	0.249427	0.253097	0.021240	0.015435	0.983418	0.179442	
 1687526587.315267	1687526587.272109	19.806258	-52.234885	-1.971819	0.297105	0.297178	0.245276	0.024182	-0.036452	-2.711274	0.297760	0.274331	0.253062	0.015701	0.015223	0.976756	0.213237	
 1687526587.723243	1687526587.676424	19.787691	-52.220006	-1.983077	0.297971	0.297969	0.245595	0.026792	-0.022025	-2.710029	0.279324	0.275124	0.253535	0.015442	0.007888	0.976694	0.213935	
 1687526588.126212	1687526588.080332	19.743328	-52.234584	-1.982964	0.300250	0.300173	0.246301	-0.020911	-0.015798	-2.608752	0.282266	0.260888	0.254057	-0.008007	0.010373	0.964615	0.263337	
 1687526588.531265	1687526588.483439	19.723087	-52.241443	-1.992315	0.298184	0.298427	0.245719	0.029725	-0.002508	-2.591097	0.266610	0.249539	0.253386	0.014643	-0.002833	0.962256	0.271737	
 1687526588.935406	1687526588.888157	19.696429	-52.234675	-1.988142	0.292946	0.292886	0.243074	-0.009083	-0.009453	-2.582624	0.281326	0.246054	0.250603	-0.003062	0.005796	0.961171	0.275875	
 1687526589.341906	1687526589.328301	19.690758	-52.230408	-1.955469	0.295989	0.295989	0.244805	-0.064527	-0.005813	-2.493135	0.257402	0.247802	0.252830	-0.029651	0.013030	0.947369	0.318500	
 1687526589.747587	1687526589.732920	19.700100	-52.180487	-1.988034	0.299284	0.300011	0.247154	0.074976	-0.013313	-2.537951	0.379040	0.249387	0.254299	0.037762	-0.004790	0.954179	0.296805	
 1687526590.150704	1687526590.136368	19.721227	-52.139334	-1.999653	0.294396	0.294834	0.244693	-0.031306	-0.022203	-2.470475	0.428210	0.261398	0.251145	-0.011124	0.015635	0.943995	0.329400	
 1687526590.558693	1687526590.545859	19.712609	-52.118577	-1.990929	0.295737	0.295848	0.245082	-0.046869	0.009395	-2.346485	0.279763	0.251183	0.252356	-0.023423	0.004742	0.921790	0.386952	
 1687526590.962747	1687526590.951014	19.732410	-52.059443	-2.011197	0.299772	0.300188	0.246900	0.029885	-0.006772	-2.427461	0.328033	0.257933	0.254467	0.015183	-0.002051	0.936834	0.349438	
 1687526591.366908	1687526591.355905	19.740768	-52.014944	-2.020899	0.295098	0.295333	0.244716	0.023151	-0.007983	-2.422089	0.286584	0.249829	0.252134	0.012239	-0.000339	0.935930	0.351972	
 1687526591.777316	1687526591.759141	19.736803	-51.979796	-2.028081	0.293251	0.293288	0.243534	0.018215	-0.010573	-2.419887	0.273902	0.249749	0.251373	0.010387	0.001730	0.935561	0.353008	
 1687526592.181822	1687526592.163235	19.717372	-51.956974	-2.029109	0.298510	0.298549	0.245477	0.015611	-0.011418	-2.396959	0.268787	0.253483	0.253506	0.009347	0.002478	0.931460	0.363716	
 1687526592.589689	1687526592.568049	19.677949	-51.948833	-2.020428	0.297964	0.297990	0.245103	0.015876	-0.002743	-2.341676	0.264942	0.253852	0.253254	0.007845	-0.001828	0.921052	0.389357	
 1687526592.993784	1687526592.973146	19.659606	-51.924273	-2.010312	0.298187	0.298163	0.245456	0.028990	-0.011415	-2.319048	0.263476	0.248471	0.253610	0.015567	-0.000564	0.916535	0.399652	
 1687526593.401440	1687526593.375682	19.639169	-51.893042	-2.008105	0.298567	0.298424	0.245677	0.027734	-0.020506	-2.288108	0.284401	0.256686	0.253760	0.016865	0.003593	0.910242	0.413717	
 1687526593.805984	1687526593.780564	19.599781	-51.872007	-2.005340	0.288997	0.288952	0.241420	0.005826	-0.013382	-2.209192	0.278964	0.264949	0.249434	0.005610	0.004667	0.893268	0.449466	
 1687526594.211440	1687526594.184254	19.579528	-51.843365	-2.013379	0.298707	0.298677	0.245568	0.024867	-0.022315	-2.221118	0.254172	0.255339	0.253755	0.016094	0.004474	0.895884	0.443975	
 1687526594.616367	1687526594.594680	19.545750	-51.830247	-2.012176	0.297590	0.297635	0.245119	0.009037	-0.021230	-2.197724	0.268965	0.265048	0.253116	0.008850	0.007400	0.890653	0.454537	
 1687526595.023282	1687526594.996886	19.516993	-51.811524	-2.000693	0.298883	0.298844	0.245693	0.002821	-0.021594	-2.166554	0.254160	0.261614	0.253739	0.006304	0.008878	0.883452	0.468394	
 1687526595.430410	1687526595.402458	19.482744	-51.795748	-1.990043	0.299264	0.299216	0.245948	0.010104	-0.025054	-2.160835	0.250890	0.259527	0.253809	0.010356	0.008671	0.882104	0.470861	
 1687526595.833480	1687526595.807444	19.438829	-51.780573	-1.973982	0.300133	0.300106	0.246413	-0.009948	-0.016613	-2.109093	0.253726	0.264684	0.254400	-0.000226	0.009679	0.869615	0.493635	
 1687526596.237243	1687526596.213821	19.426826	-51.725807	-1.981669	0.295604	0.295608	0.244568	0.023666	-0.022683	-2.176795	0.249721	0.252991	0.252370	0.015743	0.004558	0.885828	0.463724	
 1687526596.645556	1687526596.618668	19.395370	-51.673742	-1.982317	0.291050	0.291005	0.242390	0.009941	-0.021994	-2.147338	0.261016	0.260338	0.250152	0.009613	0.007295	0.878918	0.476820	
 1687526597.049549	1687526597.021781	19.362254	-51.618629	-1.986563	0.296592	0.296529	0.244719	0.013132	-0.014201	-2.169439	0.251721	0.261877	0.252703	0.009122	0.003211	0.884153	0.467098	
 1687526597.458763	1687526597.426831	19.312264	-51.574996	-1.987182	0.294144	0.294074	0.243656	0.013861	-0.018463	-2.170349	0.252341	0.252527	0.251473	0.010437	0.004929	0.884356	0.466671	
 1687526597.863534	1687526597.832357	19.250049	-51.537711	-1.983526	0.298785	0.298736	0.245590	0.005477	-0.008673	-2.168026	0.255400	0.259615	0.253552	0.004449	0.002552	0.883836	0.467769	
 1687526598.269940	1687526598.237592	19.207940	-51.476785	-1.988992	0.287713	0.287680	0.240804	0.021820	-0.011147	-2.201632	0.244938	0.245358	0.248269	0.012251	0.000028	0.891538	0.452781	
 1687526598.676352	1687526598.644857	19.145983	-51.429937	-1.986956	0.297423	0.297369	0.245010	0.012838	0.001297	-2.179850	0.263172	0.252237	0.252688	0.005391	-0.003544	0.886572	0.462546	
