t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z
 1687177148.045015	1687187719.629320	2.243760	-31.208511	-0.760515	0.229879	0.230075	0.208367	0.017916	0.025375	3.105899	0.223268	0.215967	0.213338	
 1687177148.352675	1687187719.966694	2.143301	-31.158466	-0.755700	0.238146	0.237756	0.214046	-0.008626	0.014344	3.073217	0.236295	0.228795	0.218867	
 1687177148.657927	1687187720.230474	2.053127	-31.125476	-0.753241	0.237416	0.237364	0.213306	-0.001795	0.019208	3.080509	0.219782	0.218660	0.218658	
 1687177148.963431	1687187720.533691	1.935217	-31.112368	-0.763203	0.234618	0.234547	0.210963	0.011874	0.023881	3.093713	0.212885	0.219706	0.216419	
 1687177149.274184	1687187720.870373	1.832579	-31.100359	-0.759602	0.237884	0.237861	0.213149	0.005167	0.017316	3.079663	0.226072	0.227813	0.218653	
 1687177149.584693	1687187721.158963	1.731378	-31.042144	-0.747235	0.241703	0.241677	0.215920	-0.017738	0.010459	2.899793	0.220739	0.225483	0.221722	
 1687177149.889348	1687187721.461485	1.639058	-30.970726	-0.735394	0.234923	0.234844	0.211578	-0.009335	0.009513	2.792626	0.239779	0.214097	0.217476	
 1687177150.196165	1687187721.777672	1.560142	-30.933529	-0.748558	0.235854	0.235797	0.211705	0.001534	0.012364	2.732241	0.229466	0.214423	0.217516	
 1687177150.503752	1687187722.083388	1.468056	-30.927098	-0.749048	0.237979	0.237817	0.213445	0.007504	0.004262	2.707566	0.229280	0.219484	0.218941	
 1687177150.807801	1687187722.383694	1.392477	-30.943053	-0.753947	0.236401	0.236338	0.212714	0.014771	0.008995	2.691629	0.233196	0.215428	0.218213	
 1687177151.110994	1687187722.718859	1.323257	-30.963864	-0.763741	0.235058	0.235009	0.211593	0.010690	0.006534	2.695277	0.245567	0.218776	0.217360	
 1687177151.423543	1687187723.021828	1.265415	-30.982066	-0.770426	0.228781	0.228736	0.207202	-0.008563	0.005440	2.676824	0.231974	0.211845	0.212976	
 1687177151.730338	1687187723.315700	1.157020	-30.973145	-0.771839	0.240702	0.240698	0.215002	-0.005880	-0.012119	2.492553	0.233763	0.216986	0.221035	
 1687177152.040727	1687187723.625146	1.064023	-30.974357	-0.774676	0.240409	0.240328	0.214627	0.008878	-0.014551	2.399222	0.235647	0.224108	0.220373	
 1687177152.345239	1687187723.924373	0.987495	-30.998325	-0.762064	0.236183	0.236163	0.212061	0.002355	-0.009196	2.356759	0.228768	0.220239	0.217940	
 1687177152.651526	1687187724.243642	0.930897	-31.024918	-0.750544	0.236860	0.236808	0.212941	-0.013526	-0.013625	2.334337	0.226930	0.218225	0.218832	
 1687177152.957360	1687187724.543010	0.892923	-31.054209	-0.755320	0.236548	0.236581	0.212626	-0.011599	-0.015516	2.338307	0.239189	0.229051	0.218517	
 1687177153.261536	1687187724.848778	0.841572	-31.092558	-0.777406	0.236197	0.236212	0.211737	0.006787	-0.009734	2.340123	0.233768	0.229701	0.217620	
 1687177153.567872	1687187725.144162	0.770753	-31.128472	-0.756747	0.234890	0.234974	0.211041	-0.046620	-0.001115	2.224088	0.222723	0.216303	0.216741	
 1687177153.881073	1687187725.462901	0.648645	-31.139837	-0.744590	0.241578	0.241258	0.216325	0.007316	-0.030971	2.082906	0.319783	0.222633	0.221541	
 1687177154.187102	1687187725.786118	0.596219	-31.173078	-0.744912	0.232209	0.232051	0.210293	0.000595	-0.043290	2.065341	0.215810	0.265950	0.215416	
 1687177154.493310	1687187726.069828	0.564662	-31.219041	-0.755778	0.235787	0.235445	0.212913	-0.007315	-0.026032	1.999667	0.218690	0.320134	0.217766	
 1687177154.796943	1687187726.384208	0.552147	-31.275262	-0.789614	0.236620	0.236580	0.212360	0.001108	-0.026019	1.984255	0.221466	0.262343	0.217924	
 1687177155.100575	1687187726.676582	0.543641	-31.339177	-0.809255	0.233815	0.233750	0.210272	0.004491	-0.024655	1.978472	0.214053	0.255238	0.216147	
 1687177155.403763	1687187727.000005	0.528808	-31.405122	-0.813778	0.236373	0.236242	0.212398	0.008134	-0.029504	1.975165	0.215769	0.251634	0.218278	
 1687177155.707793	1687187727.299573	0.531149	-31.466523	-0.815189	0.230230	0.230092	0.208782	0.006671	-0.037685	1.992779	0.212802	0.260475	0.214407	
 1687177156.015816	1687187727.597393	0.530498	-31.528117	-0.837516	0.238125	0.238104	0.213812	0.001661	-0.033744	1.990375	0.217046	0.296216	0.219598	
 1687177156.324329	1687187727.916761	0.530871	-31.607836	-0.867835	0.236693	0.236676	0.212190	0.005262	-0.015665	1.995727	0.214630	0.284026	0.217871	
 1687177156.630058	1687187728.205886	0.515608	-31.695054	-0.868353	0.239500	0.239401	0.213756	0.006283	-0.014665	2.002030	0.216852	0.229934	0.219454	
 1687177156.934713	1687187728.513589	0.496006	-31.785948	-0.843720	0.236476	0.236236	0.212549	0.004744	-0.020478	2.010603	0.215866	0.226042	0.218055	
 1687177157.241694	1687187728.825073	0.481367	-31.852120	-0.812949	0.235168	0.234996	0.212005	0.002470	-0.023662	2.018347	0.214333	0.234893	0.217423	
 1687177157.546620	1687187729.118805	0.494231	-31.917515	-0.805268	0.237771	0.237741	0.213889	-0.007722	-0.021959	2.022014	0.215351	0.245570	0.219040	
 1687177157.850802	1687187729.438564	0.504047	-31.988586	-0.807240	0.235670	0.235918	0.212208	-0.012430	-0.012136	2.005866	0.216590	0.237120	0.217276	
 1687177158.157502	1687187729.729752	0.498230	-32.058765	-0.813875	0.231703	0.231676	0.209202	-0.011526	-0.001076	2.006522	0.217932	0.218006	0.214488	
 1687177158.460882	1687187730.066463	0.476482	-32.106629	-0.812756	0.234361	0.234225	0.211208	-0.017139	-0.000751	2.004157	0.218210	0.212301	0.216331	
 1687177158.767570	1687187730.342615	0.460634	-32.183446	-0.802815	0.236842	0.236784	0.213303	-0.018568	-0.004257	2.021074	0.227276	0.214008	0.218001	
 1687177159.071608	1687187730.649682	0.451194	-32.274387	-0.797419	0.235752	0.235787	0.212338	-0.008089	-0.007533	2.011428	0.231313	0.214541	0.217394	
 1687177159.375544	1687187730.956862	0.436469	-32.365978	-0.796294	0.235183	0.235213	0.211614	-0.012614	-0.012770	1.982783	0.216577	0.215979	0.217180	
 1687177159.681510	1687187731.250957	0.414545	-32.457667	-0.797734	0.236182	0.236278	0.212017	-0.054185	-0.016974	1.988208	0.221350	0.220974	0.217505	
 1687177159.987882	1687187731.563045	0.371273	-32.513835	-0.769298	0.234722	0.234709	0.211924	-0.043567	-0.045765	1.812425	0.350345	0.223729	0.217005	
 1687177160.291578	1687187731.866344	0.327593	-32.579529	-0.770480	0.232406	0.232786	0.211237	-0.006858	-0.040850	1.748045	0.307088	0.303769	0.215694	
 1687177160.596113	1687187732.198885	0.306219	-32.646163	-0.784914	0.234445	0.234556	0.211750	-0.004797	-0.031881	1.675078	0.215069	0.286048	0.216778	
 1687177160.903059	1687187732.505001	0.286405	-32.718635	-0.813860	0.234640	0.234562	0.211718	0.006690	-0.019445	1.616239	0.213873	0.253715	0.216865	
 1687177161.206291	1687187732.806532	0.268301	-32.798153	-0.835758	0.232204	0.232278	0.209578	0.003995	-0.012897	1.594613	0.213784	0.226580	0.215045	
 1687177161.510633	1687187733.103361	0.269077	-32.877883	-0.837650	0.235332	0.235392	0.211372	-0.006504	-0.009500	1.590128	0.213857	0.218873	0.217112	
 1687177161.814474	1687187733.399868	0.276778	-32.975739	-0.823292	0.236852	0.236871	0.212352	0.004976	-0.026090	1.479211	0.216426	0.217256	0.217907	
 1687177162.122879	1687187733.717968	0.241804	-33.083239	-0.782505	0.233773	0.233790	0.210758	0.000425	-0.020077	1.293528	0.213693	0.238035	0.216371	
 1687177162.429699	1687187734.005569	0.219338	-33.179575	-0.754969	0.236960	0.236968	0.212937	-0.003547	-0.000815	1.261044	0.215415	0.231328	0.218595	
 1687177162.740851	1687187734.333366	0.223814	-33.237538	-0.741951	0.238783	0.238702	0.214247	-0.021947	0.006568	1.206481	0.217803	0.215323	0.219698	
 1687177163.044483	1687187734.631020	0.245414	-33.285640	-0.742405	0.238950	0.238950	0.214452	-0.018840	0.002424	1.187481	0.247311	0.215847	0.219293	
 1687177163.349163	1687187734.924716	0.277640	-33.324154	-0.739753	0.236486	0.236471	0.212560	-0.020168	0.011898	1.166334	0.239075	0.213671	0.217560	
 1687177163.658347	1687187735.261236	0.309953	-33.361397	-0.727797	0.235009	0.234984	0.211905	-0.023211	0.010917	1.156529	0.241420	0.217322	0.217374	
 1687177163.962458	1687187735.567012	0.354911	-33.395207	-0.727585	0.236881	0.236904	0.213250	-0.035409	0.001382	1.006709	0.252815	0.217911	0.219054	
 1687177164.270990	1687187735.853518	0.355296	-33.501994	-0.754932	0.237565	0.237611	0.213076	-0.013666	0.001800	0.862507	0.302034	0.215203	0.219009	
 1687177164.577517	1687187736.147326	0.380719	-33.605425	-0.778706	0.238130	0.238088	0.212968	0.001800	-0.013320	0.818589	0.231135	0.214072	0.218733	
 1687177164.881265	1687187736.455582	0.419185	-33.709333	-0.778100	0.234423	0.234146	0.210955	0.012997	-0.014920	0.775574	0.216095	0.221837	0.216524	
 1687177165.185509	1687187736.774449	0.458891	-33.793745	-0.762400	0.231415	0.231259	0.209300	0.011343	-0.013037	0.761927	0.220748	0.219877	0.214918	
 1687177165.492166	1687187737.084981	0.498632	-33.858660	-0.748910	0.233927	0.233861	0.211198	0.005380	-0.015497	0.759703	0.220551	0.219486	0.216789	
 1687177165.795931	1687187737.384826	0.552450	-33.898978	-0.754287	0.235775	0.235748	0.212071	0.000134	-0.017130	0.762335	0.217295	0.226174	0.217791	
 1687177166.099739	1687187737.677862	0.582733	-33.966164	-0.747855	0.234626	0.234584	0.211398	-0.033858	-0.027798	0.583373	0.216112	0.229781	0.217342	
 1687177166.404894	1687187737.991436	0.599889	-34.073390	-0.772302	0.233555	0.233538	0.210813	-0.008269	-0.021876	0.481547	0.278486	0.267916	0.216460	
 1687177166.707813	1687187738.301524	0.624108	-34.169056	-0.804703	0.235299	0.235278	0.211396	-0.014810	-0.022813	0.446167	0.218837	0.242659	0.217206	
 1687177167.012825	1687187738.597605	0.673349	-34.229112	-0.813935	0.238641	0.238579	0.213376	-0.026377	-0.029359	0.426758	0.226872	0.244234	0.219311	
 1687177167.320334	1687187738.908337	0.726098	-34.285782	-0.801923	0.234542	0.234473	0.211213	-0.008064	-0.029640	0.381767	0.249664	0.267091	0.216800	
 1687177167.625391	1687187739.216174	0.791259	-34.321654	-0.785434	0.236855	0.236862	0.212550	-0.005749	-0.021386	0.398317	0.218604	0.263400	0.218469	
 1687177167.930181	1687187739.511671	0.847680	-34.332516	-0.753767	0.237042	0.237023	0.212915	-0.015393	-0.022741	0.393270	0.216329	0.235014	0.218831	
 1687177168.239562	1687187739.826098	0.907548	-34.347349	-0.736246	0.234895	0.234901	0.211868	-0.006998	-0.022589	0.416153	0.223957	0.237753	0.217450	
 1687177168.548983	1687187740.131570	0.981958	-34.348092	-0.747516	0.240539	0.240527	0.215281	-0.002049	-0.022348	0.428349	0.219554	0.243746	0.220993	
 1687177168.852540	1687187740.443184	1.055109	-34.356166	-0.766175	0.238870	0.238793	0.214117	-0.001406	-0.019380	0.429004	0.215924	0.242240	0.219839	
 1687177169.157761	1687187740.742420	1.114522	-34.371423	-0.782845	0.233265	0.232919	0.210668	-0.009547	-0.015667	0.435357	0.211869	0.228225	0.215935	
 1687177169.462262	1687187741.051482	1.171323	-34.407588	-0.809595	0.237254	0.237090	0.212881	-0.001995	-0.017872	0.430396	0.218077	0.224782	0.218219	
 1687177169.767345	1687187741.355047	1.236876	-34.433119	-0.818603	0.235811	0.235577	0.211763	-0.004269	-0.010020	0.432939	0.212980	0.226598	0.216894	
 1687177170.074744	1687187741.674166	1.298755	-34.456043	-0.794873	0.236483	0.236426	0.212185	-0.014434	-0.008372	0.435364	0.214597	0.218523	0.217683	
 1687177170.381093	1687187741.976317	1.375610	-34.472822	-0.770655	0.236908	0.236897	0.212892	-0.005429	-0.016934	0.429822	0.225042	0.217657	0.218761	
 1687177170.686390	1687187742.295193	1.462182	-34.479451	-0.760441	0.234839	0.234836	0.211541	0.008707	-0.025927	0.429998	0.214723	0.226902	0.217464	
 1687177170.992940	1687187742.565530	1.554799	-34.490288	-0.776868	0.236262	0.236285	0.212244	0.010433	-0.024232	0.429378	0.218531	0.245424	0.218188	
 1687177171.299316	1687187742.883904	1.630550	-34.503820	-0.789091	0.238222	0.238203	0.213346	-0.001642	-0.013996	0.437478	0.222225	0.246408	0.219171	
 1687177171.605587	1687187743.202234	1.692152	-34.519050	-0.794087	0.236431	0.236309	0.212404	-0.008864	-0.012850	0.441937	0.214032	0.224183	0.218003	
 1687177171.908846	1687187743.487138	1.747293	-34.535129	-0.799238	0.235511	0.235458	0.211907	-0.018511	-0.008277	0.442838	0.218150	0.222173	0.217542	
 1687177172.213915	1687187743.802762	1.803574	-34.551333	-0.801276	0.234579	0.234561	0.211008	-0.013534	-0.012213	0.427357	0.234999	0.215847	0.216805	
 1687177172.519023	1687187744.087378	1.893040	-34.584967	-0.802883	0.237489	0.237490	0.212546	0.012304	-0.015800	0.426805	0.225915	0.222003	0.218548	
 1687177172.822749	1687187744.404678	1.983271	-34.605398	-0.783538	0.236367	0.236382	0.212387	0.005065	-0.014950	0.441042	0.226396	0.230707	0.218343	
 1687177173.127741	1687187744.701811	2.052438	-34.614494	-0.770133	0.232350	0.232343	0.210023	-0.001261	-0.015398	0.446554	0.214327	0.226040	0.215938	
 1687177173.431972	1687187745.025995	2.109253	-34.618255	-0.774611	0.236685	0.236716	0.212602	-0.008719	-0.013086	0.437412	0.214503	0.229261	0.218451	
 1687177173.738381	1687187745.327050	2.185344	-34.628619	-0.775850	0.237132	0.237154	0.212618	-0.000045	-0.015030	0.431404	0.219289	0.223767	0.218494	
 1687177174.041660	1687187745.619378	2.276195	-34.643598	-0.772547	0.235560	0.235593	0.211718	0.005328	-0.016590	0.437179	0.213814	0.227967	0.217678	
 1687177174.344911	1687187745.929486	2.365917	-34.668149	-0.766787	0.235143	0.235160	0.211798	-0.001267	-0.018987	0.439115	0.216807	0.232010	0.217884	
 1687177174.649389	1687187746.231143	2.457245	-34.701570	-0.775726	0.234298	0.234290	0.211142	0.003915	-0.017776	0.441210	0.213304	0.235680	0.217198	
 1687177174.953253	1687187746.546627	2.550394	-34.748991	-0.792067	0.235737	0.235734	0.211858	0.005731	-0.013646	0.437427	0.215814	0.233974	0.217936	
 1687177175.356766	1687187746.953309	2.636255	-34.810539	-0.805920	0.286855	0.286891	0.239770	-0.005929	-0.015685	0.444437	0.245515	0.253860	0.247013	
 1687177175.661023	1687187747.253770	2.730710	-34.857697	-0.804002	0.235429	0.235494	0.211860	-0.003336	-0.023129	0.447541	0.215855	0.226833	0.217780	
 1687177175.967014	1687187747.584304	2.817356	-34.893901	-0.794938	0.236556	0.236670	0.212368	-0.009652	-0.024293	0.437126	0.214866	0.241215	0.218275	
 1687177176.270017	1687187747.853172	2.896539	-34.921548	-0.782789	0.231078	0.231214	0.208979	0.000511	-0.020964	0.428284	0.215236	0.236092	0.214880	
 1687177176.577561	1687187748.150882	2.983632	-34.947970	-0.779839	0.228808	0.228847	0.207321	0.010563	-0.026754	0.435761	0.209889	0.230608	0.213098	
 1687177176.885167	1687187748.479125	3.072921	-34.970790	-0.781602	0.236691	0.236715	0.212441	0.002067	-0.027890	0.434538	0.224171	0.251087	0.218540	
 1687177177.190442	1687187748.781646	3.149097	-34.999457	-0.786593	0.232670	0.232674	0.209637	-0.005490	-0.022261	0.452749	0.213155	0.247694	0.215654	
 1687177177.495758	1687187749.090744	3.221548	-35.042383	-0.784386	0.237594	0.237572	0.212936	-0.009738	-0.007296	0.429185	0.216558	0.236013	0.218934	
 1687177177.800262	1687187749.386658	3.302937	-35.086034	-0.775492	0.232847	0.232832	0.209919	-0.000827	-0.012877	0.426796	0.217781	0.213516	0.215842	
 1687177178.104465	1687187749.684288	3.393230	-35.105728	-0.770829	0.234893	0.234891	0.211243	0.002735	-0.021498	0.430524	0.214126	0.220303	0.217376	
 1687177178.409433	1687187749.997027	3.477841	-35.111139	-0.762447	0.234127	0.234121	0.211305	-0.000350	-0.021011	0.421739	0.215210	0.232569	0.217289	
 1687177178.712594	1687187750.325360	3.566674	-35.106520	-0.782732	0.235567	0.235584	0.211929	0.006545	-0.020786	0.424725	0.214990	0.232201	0.217871	
 1687177179.016483	1687187750.598534	3.657682	-35.125497	-0.799483	0.233828	0.233788	0.210346	0.004083	-0.016533	0.416167	0.216785	0.229984	0.216262	
 1687177179.322101	1687187750.907273	3.736149	-35.167166	-0.799243	0.233002	0.232840	0.209985	-0.005176	-0.008784	0.429409	0.214404	0.223725	0.215668	
 1687177179.627261	1687187751.210250	3.801668	-35.217759	-0.788804	0.234293	0.234116	0.211014	-0.011835	-0.001992	0.430973	0.215165	0.215339	0.216719	
 1687177179.933684	1687187751.521055	3.874050	-35.269887	-0.777691	0.236966	0.236963	0.212698	-0.003626	-0.005695	0.422782	0.223192	0.214271	0.218629	
 1687177180.245086	1687187751.830147	3.977117	-35.312829	-0.768479	0.237827	0.237805	0.213354	0.008144	-0.012223	0.418523	0.217392	0.216027	0.219366	
 1687177180.552424	1687187752.142579	4.077724	-35.352088	-0.773233	0.237480	0.237442	0.213323	-0.005456	-0.009982	0.406574	0.221293	0.221425	0.219282	
 1687177180.855944	1687187752.437804	4.180012	-35.394748	-0.786831	0.235831	0.235835	0.212259	-0.004233	-0.006489	0.406437	0.217012	0.217291	0.218231	
 1687177181.160284	1687187752.742930	4.276741	-35.421863	-0.815022	0.235035	0.235083	0.211358	-0.001629	-0.015006	0.416962	0.215752	0.214209	0.217331	
 1687177181.465783	1687187753.060138	4.379426	-35.439473	-0.838119	0.233636	0.233683	0.210408	-0.001725	-0.019218	0.410459	0.214076	0.219353	0.216123	
 1687177181.772882	1687187753.353130	4.462674	-35.456952	-0.836637	0.237029	0.237026	0.212465	0.003312	-0.019964	0.400700	0.216422	0.226725	0.218350	
 1687177182.077888	1687187753.674121	4.529652	-35.484978	-0.813647	0.237365	0.237367	0.212888	-0.003356	-0.011128	0.402424	0.218225	0.230695	0.218817	
 1687177182.385628	1687187753.957629	4.583932	-35.518352	-0.790205	0.233368	0.233353	0.210316	-0.007237	-0.005993	0.405777	0.214585	0.216579	0.216242	
 1687177182.694710	1687187754.286047	4.635697	-35.548913	-0.769016	0.234859	0.234863	0.211348	0.001032	-0.002345	0.411693	0.218285	0.214153	0.217376	
 1687177182.997639	1687187754.584941	4.723052	-35.571404	-0.764765	0.237147	0.237205	0.212919	0.004634	-0.005694	0.417892	0.217110	0.214769	0.219019	
 1687177183.302465	1687187754.908532	4.806761	-35.600827	-0.769668	0.234407	0.234449	0.211297	-0.010138	-0.014257	0.396583	0.217007	0.214517	0.217181	
 1687177183.611470	1687187755.202868	4.891369	-35.626074	-0.786752	0.233164	0.233173	0.210110	-0.009706	-0.018056	0.394912	0.219395	0.219399	0.216145	
 1687177183.915905	1687187755.522807	4.973551	-35.680784	-0.803893	0.240290	0.240305	0.214550	-0.001585	-0.003142	0.376205	0.223178	0.229167	0.220772	
 1687177184.220724	1687187755.828687	5.059957	-35.714505	-0.804823	0.235414	0.235374	0.211669	-0.005236	-0.002123	0.407954	0.215612	0.213616	0.217745	
 1687177184.526983	1687187756.113685	5.140608	-35.754035	-0.806857	0.237122	0.237118	0.212761	-0.006205	-0.001130	0.386864	0.218579	0.214367	0.218772	
 1687177184.834816	1687187756.413825	5.225068	-35.777897	-0.794961	0.234683	0.234690	0.210931	-0.007248	-0.008643	0.401379	0.217632	0.212533	0.216970	
 1687177185.139451	1687187756.710568	5.312273	-35.789616	-0.780917	0.237456	0.237444	0.212917	-0.002925	-0.012616	0.401501	0.220177	0.217519	0.219069	
 1687177185.444998	1687187757.049378	5.400143	-35.804952	-0.766356	0.232632	0.232618	0.210084	-0.006993	-0.007295	0.403074	0.214499	0.219302	0.216169	
 1687177185.754602	1687187757.327950	5.483677	-35.843529	-0.768789	0.242220	0.242204	0.216280	0.000299	-0.001102	0.389575	0.223541	0.220069	0.222568	
 1687177186.058308	1687187757.628149	5.567654	-35.911739	-0.787300	0.235085	0.235138	0.211247	0.009736	0.006252	0.385542	0.215158	0.212868	0.217376	
 1687177186.362596	1687187757.930319	5.670974	-35.973618	-0.794957	0.231379	0.231407	0.208670	0.018248	-0.004446	0.389366	0.219233	0.211645	0.214824	
 1687177186.669054	1687187758.242903	5.774818	-36.016299	-0.792196	0.235276	0.235251	0.211619	0.007959	-0.006131	0.382414	0.243611	0.215445	0.217766	
 1687177186.973396	1687187758.545019	5.872365	-36.035024	-0.781914	0.234942	0.234931	0.211769	0.009410	-0.006586	0.357308	0.221088	0.215719	0.217748	
 1687177187.279694	1687187758.861588	5.947834	-36.051060	-0.787186	0.235352	0.235339	0.211989	-0.005689	-0.009840	0.366424	0.223390	0.216355	0.217873	
 1687177187.584577	1687187759.176064	6.037168	-36.049519	-0.801855	0.236753	0.236747	0.212409	-0.000462	-0.013834	0.398877	0.218100	0.218512	0.218441	
 1687177187.887886	1687187759.475171	6.137161	-36.059701	-0.805847	0.236134	0.236105	0.211861	-0.001308	-0.006434	0.397042	0.215995	0.223550	0.218017	
 1687177188.201533	1687187759.786913	6.231426	-36.086291	-0.801568	0.231326	0.231284	0.208913	-0.003541	-0.004634	0.399438	0.213144	0.212471	0.215082	
 1687177188.511275	1687187760.096275	6.330877	-36.122818	-0.796676	0.239165	0.239100	0.214220	-0.001368	0.000231	0.392792	0.219125	0.216692	0.220487	
 1687177188.816795	1687187760.394688	6.414808	-36.180541	-0.801115	0.238487	0.238459	0.213628	0.005365	0.008525	0.378212	0.217929	0.215275	0.219906	
 1687177189.126439	1687187760.699111	6.504677	-36.234818	-0.800673	0.230888	0.230872	0.208492	0.002292	0.007973	0.385544	0.214079	0.213173	0.214646	
 1687177189.432988	1687187761.018515	6.588335	-36.285357	-0.793909	0.239979	0.239965	0.214569	-0.003852	0.008690	0.373856	0.218870	0.218816	0.220747	
 1687177189.736912	1687187761.329130	6.671660	-36.297580	-0.789043	0.234809	0.234838	0.211518	-0.007747	0.004948	0.386973	0.216856	0.216687	0.217529	
 1687177190.040033	1687187761.637681	6.751159	-36.313076	-0.798366	0.232008	0.231977	0.209789	-0.005728	0.009382	0.369726	0.218351	0.212583	0.215381	
 1687177190.344751	1687187761.946054	6.854952	-36.346010	-0.804775	0.236207	0.236221	0.211849	-0.002125	0.014223	0.386537	0.219013	0.218371	0.217727	
 1687177190.651060	1687187762.249266	6.965646	-36.389349	-0.804177	0.235728	0.235730	0.211674	-0.000028	0.013539	0.390497	0.216751	0.223591	0.217923	
 1687177190.958850	1687187762.550236	7.080506	-36.442759	-0.804319	0.231070	0.231049	0.208489	0.000316	0.011073	0.386331	0.212805	0.219269	0.214656	
 1687177191.265066	1687187762.835401	7.186481	-36.494548	-0.788020	0.241461	0.241467	0.215597	-0.006332	0.018965	0.375250	0.219860	0.223095	0.221968	
 1687177191.574975	1687187763.155612	7.270322	-36.556557	-0.783414	0.229913	0.229954	0.208341	0.006758	0.024226	0.358814	0.216976	0.228573	0.214304	
 1687177191.882111	1687187763.453697	7.347860	-36.611825	-0.784929	0.239551	0.239585	0.214365	0.000003	0.025515	0.366183	0.220025	0.242813	0.220539	
 1687177192.185709	1687187763.763810	7.418038	-36.646688	-0.779960	0.237689	0.237682	0.213209	0.009070	0.019542	0.350429	0.217590	0.246159	0.219349	
 1687177192.492280	1687187764.076005	7.510164	-36.653235	-0.779006	0.234192	0.234151	0.211080	0.002211	0.019560	0.371818	0.218770	0.228244	0.216995	
 1687177192.797581	1687187764.386267	7.600106	-36.655634	-0.778463	0.236976	0.236966	0.213025	0.000096	0.018053	0.363191	0.216921	0.232284	0.218934	
 1687177193.101030	1687187764.680658	7.700190	-36.675382	-0.789636	0.235683	0.235723	0.211760	0.004440	0.020848	0.377912	0.216009	0.227973	0.217868	
 1687177193.409991	1687187765.002173	7.809880	-36.703475	-0.778639	0.233923	0.233905	0.210848	0.002164	0.014940	0.391338	0.215678	0.230458	0.217077	
 1687177193.713562	1687187765.303961	7.925782	-36.746539	-0.793950	0.237256	0.237246	0.212665	0.001427	0.011688	0.386070	0.217233	0.223277	0.219007	
 1687177194.020603	1687187765.597475	8.014002	-36.808129	-0.789691	0.237274	0.237305	0.212335	-0.011508	0.026025	0.379623	0.216896	0.219115	0.218642	
 1687177194.326416	1687187765.903653	8.086558	-36.875534	-0.765553	0.237464	0.237542	0.213067	-0.007043	0.026002	0.367316	0.229819	0.244983	0.219161	
 1687177194.635092	1687187766.212170	8.168271	-36.924061	-0.750189	0.234657	0.234662	0.211655	0.009317	0.023465	0.386494	0.221477	0.241195	0.217648	
 1687177194.937933	1687187766.514994	8.264941	-36.956434	-0.748850	0.237275	0.237178	0.213379	0.009086	0.018938	0.369598	0.221035	0.234216	0.219297	
 1687177195.244990	1687187766.825177	8.365840	-36.977184	-0.762764	0.229110	0.229036	0.207826	0.006451	0.018924	0.366795	0.215144	0.220288	0.213583	
 1687177195.548784	1687187767.143912	8.463837	-37.013899	-0.787776	0.236810	0.236802	0.212438	0.007935	0.023481	0.359876	0.218253	0.226377	0.218457	
 1687177195.856776	1687187767.440668	8.556871	-37.058134	-0.799371	0.236185	0.236175	0.211603	0.010880	0.028369	0.369880	0.218172	0.231043	0.217798	
 1687177196.160958	1687187767.737892	8.635089	-37.107397	-0.782227	0.237930	0.237928	0.213007	0.000673	0.033176	0.371073	0.221701	0.239445	0.219271	
 1687177196.465775	1687187768.054348	8.700796	-37.154707	-0.749325	0.230883	0.230886	0.208779	0.019637	0.027342	0.363011	0.214018	0.245446	0.214827	
 1687177196.773084	1687187768.367763	8.804058	-37.189552	-0.730370	0.237122	0.237083	0.213413	0.017020	0.026836	0.380860	0.234152	0.235031	0.219404	
 1687177197.077306	1687187768.679651	8.919641	-37.222313	-0.729423	0.237703	0.237638	0.213730	0.012561	0.024585	0.374782	0.230651	0.236565	0.219566	
 1687177197.380809	1687187768.983144	9.029251	-37.239775	-0.745459	0.235118	0.235074	0.211764	0.002390	0.012033	0.365090	0.222174	0.229555	0.217754	
 1687177197.690557	1687187769.284159	9.124144	-37.265516	-0.773774	0.235185	0.235267	0.211601	-0.005125	0.020046	0.361680	0.216494	0.217138	0.217478	
 1687177197.999042	1687187769.593413	9.201211	-37.310197	-0.790677	0.240489	0.240593	0.214594	-0.001217	0.029910	0.368284	0.222027	0.228865	0.220585	
 1687177198.306391	1687187769.879897	9.269115	-37.359186	-0.783391	0.237781	0.237813	0.213008	0.001366	0.027829	0.386943	0.219042	0.244000	0.219065	
 1687177198.612222	1687187770.185473	9.353666	-37.404942	-0.766903	0.238313	0.238279	0.213579	0.009507	0.024010	0.386584	0.219167	0.241101	0.219790	
 1687177198.915205	1687187770.492160	9.450473	-37.445989	-0.753981	0.236102	0.236056	0.212318	0.010392	0.020868	0.371351	0.220643	0.231998	0.218510	
 1687177199.219375	1687187770.811309	9.553663	-37.486914	-0.747946	0.226531	0.226503	0.205835	0.010760	0.020662	0.366632	0.214705	0.219931	0.211850	
 1687177199.530419	1687187771.111456	9.636567	-37.532197	-0.759668	0.238404	0.238403	0.213771	0.024227	0.022244	0.339353	0.223537	0.228368	0.220086	
 1687177199.836820	1687187771.415100	9.713053	-37.593165	-0.790761	0.237087	0.237109	0.212517	0.028195	0.027576	0.353686	0.247780	0.227039	0.218670	
 1687177200.140908	1687187771.720901	9.801221	-37.634068	-0.782626	0.238768	0.238757	0.213783	0.008256	0.028465	0.394051	0.256506	0.234099	0.220139	
