t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687529682.411705	1687529682.330218	14.531701	-32.837940	-2.017107	0.298656	0.298899	0.245589	0.067675	-0.015006	-1.222200	0.378916	0.261176	0.253451	0.025552	-0.023405	0.573632	0.818380	
 1687529682.817021	1687529682.807978	14.577264	-32.733768	-1.998636	0.298895	0.299192	0.245940	0.067383	-0.010216	-1.210556	0.389513	0.258207	0.253711	0.023365	-0.024795	0.568802	0.821769	
 1687529683.226096	1687529683.211674	14.617871	-32.645626	-1.986586	0.294647	0.294938	0.244249	0.067369	-0.008787	-1.213507	0.376098	0.253153	0.251987	0.022810	-0.025163	0.569996	0.820945	
 1687529683.633374	1687529683.612926	14.663298	-32.539261	-1.977938	0.298593	0.298838	0.245792	0.065433	-0.011990	-1.209220	0.383685	0.254160	0.253591	0.023523	-0.023505	0.568288	0.822157	
 1687529684.038368	1687529684.016596	14.690988	-32.449073	-1.967656	0.295345	0.295542	0.244329	0.066241	-0.022471	-1.204003	0.384018	0.255054	0.252103	0.028006	-0.020932	0.566254	0.823489	
 1687529684.446520	1687529684.425664	14.694728	-32.309903	-1.960955	0.293544	0.293609	0.243576	0.077401	-0.028693	-0.755230	0.371696	0.261030	0.251415	0.027589	-0.030676	0.368906	0.928550	
 1687529684.851417	1687529684.828558	14.627628	-32.050683	-1.949991	0.298159	0.298366	0.245901	0.042828	-0.066583	-0.132768	0.377112	0.286722	0.253568	0.034624	-0.019146	0.066995	0.996969	
 1687529685.257983	1687529685.232264	14.625557	-31.842478	-1.952874	0.300292	0.299012	0.247044	0.003675	-0.092732	0.699448	0.265381	0.372382	0.252782	0.042915	-0.017606	-0.342190	0.938485	
 1687529685.666119	1687529685.637796	14.656190	-31.725241	-1.956528	0.302674	0.300995	0.248589	-0.005550	-0.098233	1.016444	0.242887	0.378255	0.247820	0.044240	-0.021470	-0.486155	0.872488	
 1687529686.072695	1687529686.043149	14.702213	-31.661166	-1.955007	0.303568	0.304168	0.251601	0.018931	-0.083018	1.029401	0.258081	0.381646	0.251582	0.031463	-0.028659	-0.491486	0.869845	
 1687529686.477442	1687529686.449012	14.745404	-31.635180	-1.927330	0.297001	0.299536	0.248662	-0.003284	-0.105924	0.974727	0.253854	0.347988	0.251903	0.047542	-0.023341	-0.467717	0.882290	
 1687529686.882706	1687529686.852080	14.819679	-31.593009	-1.918937	0.288718	0.292184	0.245852	0.009776	-0.115816	1.002505	0.260379	0.410478	0.249537	0.048410	-0.032090	-0.479465	0.875637	
 1687529687.286913	1687529687.256540	14.868737	-31.576931	-1.900324	0.293197	0.295628	0.246756	-0.022534	-0.120201	0.936871	0.256661	0.442179	0.251764	0.058668	-0.017082	-0.451251	0.890303	
 1687529687.695830	1687529687.660592	14.945868	-31.548872	-1.901626	0.293714	0.295987	0.246950	-0.015000	-0.105048	1.018154	0.290698	0.485015	0.252263	0.049491	-0.019046	-0.487029	0.871774	
 1687529688.099738	1687529688.064999	15.016745	-31.543733	-1.892224	0.296142	0.296885	0.246748	-0.033019	-0.112466	1.005092	0.277331	0.439995	0.253095	0.057186	-0.012622	-0.481645	0.874408	
 1687529688.503575	1687529688.473089	15.072761	-31.579168	-1.892573	0.298794	0.299252	0.247432	-0.026005	-0.094331	1.004806	0.314928	0.485695	0.254000	0.047572	-0.011319	-0.481494	0.875084	
 1687529688.908667	1687529688.877015	15.146149	-31.589552	-1.885073	0.291820	0.291409	0.244194	-0.039716	-0.100100	1.014451	0.292323	0.418983	0.250433	0.053355	-0.006962	-0.485918	0.872346	
 1687529689.315486	1687529689.282269	15.216040	-31.606115	-1.888596	0.297988	0.297363	0.246338	-0.028367	-0.089546	0.983194	0.328979	0.452978	0.252996	0.046142	-0.008634	-0.472073	0.880309	
 1687529689.719133	1687529689.686505	15.265801	-31.656082	-1.892019	0.294560	0.293765	0.245184	-0.032387	-0.083602	0.971692	0.297193	0.409231	0.250986	0.044503	-0.005205	-0.467086	0.883076	
 1687529690.129083	1687529690.089879	15.324057	-31.681153	-1.896622	0.293770	0.292819	0.244170	-0.032375	-0.077320	0.992906	0.305635	0.401143	0.250489	0.041684	-0.004185	-0.476442	0.878207	
 1687529690.535764	1687529690.492501	15.364455	-31.736547	-1.899867	0.300240	0.299202	0.246792	-0.024713	-0.074511	0.968521	0.312048	0.397351	0.253503	0.038710	-0.006411	-0.465603	0.884124	
 1687529690.944135	1687529690.896688	15.413980	-31.767316	-1.898806	0.297301	0.296605	0.245564	-0.024875	-0.066245	0.986791	0.293043	0.388525	0.252089	0.035052	-0.004736	-0.473686	0.879984	
 1687529691.349211	1687529691.303266	15.461806	-31.797762	-1.893776	0.295614	0.294872	0.244770	-0.017465	-0.063895	0.967853	0.292034	0.367440	0.251496	0.032334	-0.007135	-0.465250	0.884560	
 1687529691.756015	1687529691.706669	15.502437	-31.849354	-1.883761	0.299648	0.298949	0.246511	-0.022328	-0.060743	0.974513	0.280388	0.367410	0.253076	0.032056	-0.004357	-0.468258	0.882999	
 1687529692.160209	1687529692.109961	15.554740	-31.863775	-1.876072	0.300150	0.299410	0.246841	-0.023265	-0.061191	0.981973	0.288371	0.357169	0.253370	0.032457	-0.004169	-0.471557	0.881228	
 1687529692.566147	1687529692.513086	15.603131	-31.872922	-1.871232	0.291102	0.290371	0.243098	-0.031748	-0.066610	0.973351	0.286804	0.357027	0.249759	0.036849	-0.001549	-0.467839	0.883044	
 1687529692.972121	1687529692.916855	15.629499	-31.914040	-1.881752	0.302605	0.301988	0.247967	-0.032888	-0.070078	0.970999	0.310384	0.375861	0.254504	0.038648	-0.001811	-0.466810	0.883511	
 1687529693.375733	1687529693.322651	15.663637	-31.945375	-1.892159	0.297092	0.296628	0.245257	-0.042822	-0.074163	0.990580	0.313793	0.391866	0.252176	0.042779	0.001208	-0.475549	0.878647	
 1687529693.779993	1687529693.724441	15.682418	-32.025685	-1.895401	0.289011	0.288616	0.241714	-0.042549	-0.078008	0.972882	0.343365	0.409129	0.248747	0.044400	0.000566	-0.467755	0.882742	
 1687529694.186801	1687529694.128192	15.716699	-32.081330	-1.899259	0.292929	0.292659	0.243406	-0.032484	-0.074346	0.978725	0.340865	0.419664	0.250339	0.040427	-0.003142	-0.470209	0.881623	
 1687529694.590537	1687529694.532239	15.756709	-32.150776	-1.902816	0.300043	0.299670	0.246549	-0.028765	-0.076112	0.959974	0.317135	0.415304	0.253851	0.040381	-0.004819	-0.461871	0.886014	
 1687529694.999169	1687529694.905344	15.787603	-32.230764	-1.913689	0.296861	0.296664	0.245299	-0.027774	-0.073921	0.958826	0.309005	0.430947	0.252251	0.039184	-0.004730	-0.461354	0.886338	
 1687529695.402171	1687529695.406908	15.827610	-32.296233	-1.922137	0.299004	0.298705	0.246117	-0.031895	-0.075436	0.976651	0.306466	0.424305	0.253249	0.040774	-0.003616	-0.469286	0.882097	
 1687529695.806802	1687529695.809671	15.848660	-32.374135	-1.923618	0.299004	0.298563	0.245968	-0.034930	-0.078626	0.969374	0.320770	0.437910	0.253312	0.042902	-0.002869	-0.466108	0.883683	
 1687529696.211145	1687529696.212471	15.882403	-32.427619	-1.920271	0.293921	0.293529	0.243966	-0.041911	-0.086654	0.986837	0.323712	0.438546	0.251055	0.048054	-0.002073	-0.473891	0.879269	
 1687529696.615350	1687529696.615392	15.924872	-32.470759	-1.911396	0.293025	0.292547	0.243611	-0.098465	-0.073015	0.989939	0.349834	0.478036	0.250765	0.055440	0.025961	-0.475694	0.877478	
 1687529697.019711	1687529697.018527	15.955552	-32.540808	-1.935764	0.296019	0.295046	0.246076	-0.061250	-0.090798	0.947378	0.614566	0.433352	0.252117	0.054321	0.006528	-0.456725	0.887924	
 1687529697.423538	1687529697.422412	15.987757	-32.599753	-1.957377	0.294624	0.294009	0.244523	-0.071340	-0.080117	0.970834	0.429414	0.513911	0.251200	0.052025	0.012844	-0.467170	0.882542	
 1687529697.827616	1687529697.825981	16.016615	-32.658140	-1.976327	0.293347	0.292751	0.243718	-0.035199	-0.083104	0.953280	0.482062	0.472017	0.250714	0.044972	-0.003432	-0.458979	0.887302	
 1687529698.231082	1687529698.229246	16.039100	-32.730459	-1.977314	0.297589	0.297737	0.245919	-0.039306	-0.081716	0.967331	0.337844	0.498518	0.252653	0.045286	-0.001608	-0.465260	0.884013	
 1687529698.635728	1687529698.636200	16.076752	-32.778263	-1.977432	0.296593	0.296756	0.245474	-0.026021	-0.077127	0.968350	0.346336	0.477796	0.252252	0.040171	-0.006438	-0.465537	0.884093	
 1687529699.040646	1687529699.039843	16.107498	-32.847361	-1.975732	0.295361	0.295590	0.245057	-0.031537	-0.078874	0.966662	0.305219	0.462120	0.251848	0.042228	-0.004370	-0.464863	0.884364	
 1687529699.451851	1687529699.445503	16.148627	-32.906379	-1.975163	0.298299	0.298245	0.246056	-0.036452	-0.079549	0.982242	0.320075	0.463883	0.252880	0.043647	-0.002692	-0.471802	0.880619	
 1687529699.854926	1687529699.850807	16.183422	-32.973047	-1.980534	0.296512	0.296444	0.244895	-0.013679	-0.088817	0.966002	0.335458	0.467744	0.252168	0.042488	-0.014567	-0.464239	0.884570	
 1687529700.258568	1687529700.254112	16.208347	-33.053670	-1.973814	0.292032	0.292140	0.243358	-0.030991	-0.089527	0.974826	0.275312	0.511463	0.250457	0.046782	-0.007278	-0.468429	0.882232	
 1687529700.662737	1687529700.657141	16.244015	-33.119746	-1.968328	0.292116	0.291916	0.243208	-0.029122	-0.087172	0.974315	0.313377	0.495296	0.250483	0.045309	-0.007540	-0.468182	0.882437	
 1687529701.065422	1687529701.044585	16.282178	-33.179822	-1.966496	0.298845	0.298433	0.246078	-0.035376	-0.092120	0.969629	0.312261	0.496497	0.253457	0.048966	-0.005823	-0.466198	0.883305	
 1687529701.471892	1687529701.450028	16.309858	-33.247325	-1.971420	0.296878	0.296375	0.245511	-0.038684	-0.092300	0.965998	0.324614	0.495961	0.252604	0.049822	-0.004312	-0.464646	0.884083	
 1687529701.877117	1687529701.854273	16.338926	-33.311619	-1.991000	0.299306	0.299000	0.246046	-0.000500	-0.099468	0.949226	0.338443	0.510051	0.253449	0.044333	-0.022497	-0.456440	0.888364	
 1687529702.281153	1687529702.257939	16.367448	-33.388000	-1.977096	0.298187	0.298226	0.245973	-0.063769	-0.081300	1.006079	0.259147	0.539430	0.253159	0.050942	0.008325	-0.482583	0.874328	
 1687529702.688604	1687529702.661681	16.405778	-33.450406	-1.973713	0.291573	0.290805	0.243413	-0.037891	-0.084274	0.986980	0.426384	0.451533	0.249982	0.046058	-0.003282	-0.473900	0.879367	
 1687529703.097612	1687529703.064091	16.443629	-33.518912	-1.966960	0.296258	0.295323	0.245302	-0.049794	-0.086983	0.977650	0.335122	0.478356	0.252073	0.050053	0.001548	-0.469955	0.881269	
 1687529703.504239	1687529703.469874	16.477901	-33.592603	-1.971045	0.301062	0.300134	0.247238	-0.032497	-0.084487	0.970389	0.385941	0.506104	0.254242	0.044923	-0.005333	-0.466510	0.883358	
 1687529703.908545	1687529703.873375	16.521359	-33.658160	-1.971809	0.299549	0.298983	0.246791	-0.034873	-0.082264	0.977329	0.321617	0.489402	0.253777	0.044480	-0.003919	-0.469612	0.881743	
 1687529704.320592	1687529704.276400	16.567782	-33.720321	-1.973025	0.292753	0.292202	0.243908	-0.031639	-0.083468	0.973519	0.326826	0.480859	0.250965	0.044265	-0.005544	-0.467882	0.882664	
 1687529704.725901	1687529704.680350	16.601882	-33.783565	-1.981419	0.296903	0.296415	0.245692	-0.024962	-0.083744	0.977636	0.317444	0.483226	0.252811	0.042810	-0.008646	-0.469596	0.881801	
 1687529705.130386	1687529705.083537	16.639598	-33.860078	-1.995718	0.298801	0.298530	0.246269	-0.029762	-0.078255	0.992518	0.300242	0.489971	0.253393	0.041474	-0.005548	-0.476234	0.878322	
 1687529705.535542	1687529705.487278	16.659353	-33.950441	-2.003506	0.298101	0.297610	0.245857	-0.027148	-0.078583	0.983122	0.315245	0.474152	0.253121	0.041029	-0.006582	-0.472065	0.880584	
 1687529705.942621	1687529705.890747	16.690321	-34.038102	-2.003196	0.293413	0.292948	0.243735	-0.034494	-0.077056	1.000888	0.303985	0.469741	0.251116	0.042059	-0.003359	-0.479971	0.876269	
 1687529706.348706	1687529706.295785	16.729942	-34.115128	-2.000968	0.300154	0.299521	0.246708	-0.032203	-0.079022	0.986329	0.332067	0.473087	0.254212	0.042406	-0.004527	-0.473545	0.879736	
 1687529706.755356	1687529706.698621	16.760299	-34.185079	-2.002449	0.294620	0.294247	0.244423	-0.037162	-0.078658	0.982103	0.324752	0.489887	0.251907	0.043421	-0.002166	-0.471752	0.880659	
 1687529707.158061	1687529707.099558	16.802600	-34.267100	-2.010601	0.294049	0.293463	0.244247	-0.039115	-0.083550	0.997378	0.339515	0.482864	0.251591	0.046015	-0.002811	-0.478483	0.876886	
 1687529707.563470	1687529707.502783	16.839683	-34.360417	-2.022123	0.298032	0.297664	0.245385	-0.022975	-0.078732	0.976223	0.350318	0.511425	0.253162	0.040141	-0.008317	-0.468964	0.882266	
 1687529707.969558	1687529707.906565	16.883348	-34.443729	-2.017957	0.297802	0.297362	0.245680	-0.037371	-0.079081	0.997269	0.295957	0.483478	0.253256	0.043639	-0.002505	-0.478418	0.877043	
 1687529708.373723	1687529708.312765	16.939495	-34.515447	-2.014084	0.294285	0.293672	0.244281	-0.035647	-0.081826	0.980799	0.341580	0.487866	0.251774	0.044462	-0.003552	-0.471153	0.880923	
 1687529708.783234	1687529708.715927	16.986714	-34.580627	-2.020616	0.297269	0.296692	0.245521	-0.037908	-0.082214	0.982254	0.340766	0.516943	0.253004	0.045162	-0.002679	-0.471824	0.880531	
 1687529709.187878	1687529709.119784	17.047615	-34.646525	-2.021919	0.301624	0.300715	0.247554	-0.069558	-0.074680	1.025946	0.349846	0.517641	0.254917	0.049560	0.011965	-0.491262	0.869518	
 1687529709.594346	1687529709.522931	17.092453	-34.727102	-2.037764	0.297844	0.296865	0.245842	-0.050052	-0.075960	0.993163	0.497757	0.469340	0.253073	0.045287	0.003901	-0.476765	0.877855	
 1687529709.998040	1687529709.925194	17.128556	-34.810229	-2.044176	0.301273	0.300382	0.247220	-0.055653	-0.078804	1.014209	0.407042	0.495538	0.254615	0.047923	0.005179	-0.486041	0.872605	
 1687529710.402755	1687529710.327417	17.174360	-34.898392	-2.045526	0.296136	0.295572	0.245035	-0.045363	-0.083585	1.001381	0.422408	0.489067	0.252594	0.047520	-0.000173	-0.480320	0.875805	
 1687529710.806659	1687529710.732722	17.221985	-34.980436	-2.042953	0.299496	0.299165	0.246543	-0.045317	-0.087725	0.998465	0.379379	0.522027	0.254151	0.049324	-0.001115	-0.479041	0.876405	
 1687529711.209489	1687529711.138200	17.265697	-35.058546	-2.039280	0.291557	0.291281	0.243556	-0.072652	-0.076419	1.007486	0.368153	0.520447	0.250924	0.050951	0.013356	-0.483252	0.873896	
 1687529711.615334	1687529711.539574	17.316065	-35.155518	-2.055586	0.292025	0.291565	0.243128	-0.018646	-0.083388	0.995386	0.498291	0.465896	0.250549	0.041070	-0.011713	-0.477305	0.877699	
 1687529712.022183	1687529711.944731	17.371133	-35.234911	-2.049118	0.300084	0.300161	0.246839	-0.056716	-0.079789	1.025783	0.287287	0.517274	0.254206	0.048641	0.005123	-0.491097	0.869731	
 1687529712.428644	1687529712.348825	17.432408	-35.313284	-2.049919	0.300156	0.299793	0.246907	-0.038629	-0.091570	0.994844	0.424174	0.486124	0.254581	0.049421	-0.004880	-0.477349	0.877309	
 1687529712.835908	1687529712.752305	17.488266	-35.389554	-2.056559	0.297860	0.297852	0.245872	-0.047730	-0.082660	1.015755	0.347427	0.551588	0.253452	0.047688	0.000745	-0.486632	0.872304	
 1687529713.243345	1687529713.193015	17.516416	-35.477741	-2.067559	0.301184	0.301066	0.247038	-0.035417	-0.097036	0.978844	0.391719	0.518574	0.254699	0.051114	-0.007186	-0.470247	0.881024	
 1687529713.651992	1687529713.596163	17.574698	-35.565074	-2.068328	0.299158	0.299126	0.246249	-0.055129	-0.074743	1.061215	0.337327	0.585966	0.253996	0.046151	0.004854	-0.506400	0.861049	
 1687529714.057526	1687529714.002034	17.629143	-35.672424	-2.061187	0.300188	0.299401	0.247056	-0.054639	-0.086890	1.011013	0.425294	0.470447	0.254438	0.051201	0.002853	-0.484651	0.873203	
 1687529714.462321	1687529714.405023	17.659418	-35.771820	-2.067189	0.297511	0.297022	0.245398	-0.045038	-0.089672	1.020862	0.419529	0.534116	0.252789	0.050088	-0.002265	-0.488819	0.870943	
 1687529714.867551	1687529714.809657	17.703554	-35.875673	-2.072756	0.297712	0.297304	0.245552	-0.050080	-0.086551	1.041641	0.380068	0.558242	0.253293	0.049961	0.000177	-0.497910	0.865788	
 1687529715.272013	1687529715.213343	17.746732	-35.960878	-2.081075	0.298719	0.298583	0.245907	-0.027832	-0.087883	1.043900	0.409599	0.549540	0.253762	0.045006	-0.009848	-0.498572	0.865623	
 1687529715.679009	1687529715.617219	17.799870	-36.066656	-2.078592	0.293616	0.293784	0.244072	-0.038230	-0.091877	1.033438	0.311617	0.542508	0.251667	0.049353	-0.006082	-0.494182	0.867935	
 1687529716.089847	1687529716.021145	17.856049	-36.169108	-2.077443	0.298255	0.298141	0.245997	-0.041171	-0.095905	1.034028	0.353648	0.574756	0.253819	0.051823	-0.005815	-0.494472	0.867628	
 1687529716.493290	1687529716.425098	17.904849	-36.252548	-2.083680	0.300852	0.300588	0.247051	-0.044428	-0.094951	1.030745	0.369057	0.603261	0.254975	0.052218	-0.004079	-0.493100	0.868395	
 1687529716.896402	1687529716.829907	17.959003	-36.346464	-2.093328	0.296905	0.296507	0.245413	-0.042896	-0.096458	1.031154	0.376298	0.581753	0.253201	0.052495	-0.005127	-0.493250	0.868287	
 1687529717.307202	1687529717.235268	18.011815	-36.422343	-2.092304	0.298138	0.297550	0.245963	-0.075930	-0.114904	1.024011	0.373633	0.599845	0.253646	0.068586	0.004922	-0.490666	0.868631	
 1687529717.718465	1687529717.638727	18.055137	-36.509532	-2.104238	0.301303	0.301038	0.247408	-0.013246	-0.096471	1.036580	0.497355	0.622943	0.255325	0.045161	-0.018139	-0.495086	0.867480	
 1687529718.124892	1687529718.042580	18.104879	-36.617472	-2.104073	0.293746	0.294034	0.244760	-0.039502	-0.100262	1.053837	0.272219	0.551995	0.251671	0.053224	-0.008145	-0.502998	0.862609	
 1687529718.528515	1687529718.446666	18.148449	-36.701655	-2.105502	0.297332	0.297138	0.245561	-0.030395	-0.101348	1.048215	0.349970	0.580118	0.253132	0.051444	-0.012205	-0.500407	0.864175	
 1687529718.936216	1687529718.851686	18.199680	-36.795014	-2.104327	0.298677	0.298392	0.246147	-0.040703	-0.102923	1.047371	0.318392	0.583284	0.253721	0.054699	-0.008118	-0.500216	0.864133	
 1687529719.343454	1687529719.338862	18.248489	-36.884574	-2.097262	0.301662	0.301205	0.247193	-0.061856	-0.112491	1.028311	0.357883	0.602967	0.254887	0.064108	-0.000751	-0.492301	0.868061	
 1687529719.751053	1687529719.741882	18.297820	-36.964874	-2.112902	0.291869	0.291460	0.243392	-0.014260	-0.099739	1.053002	0.445214	0.646226	0.251108	0.046675	-0.018892	-0.502181	0.863295	
 1687529720.157190	1687529720.146955	18.363700	-37.060646	-2.122927	0.301903	0.302244	0.247962	-0.023354	-0.099471	1.085594	0.278457	0.580660	0.255113	0.048590	-0.015692	-0.516356	0.854850	
 1687529720.562965	1687529720.550705	18.419363	-37.161395	-2.107305	0.297288	0.296812	0.245937	-0.045440	-0.113942	1.050426	0.297517	0.576295	0.253343	0.060625	-0.008918	-0.501574	0.862942	
 1687529720.967440	1687529720.954897	18.469262	-37.238033	-2.108611	0.298078	0.297478	0.245983	-0.038828	-0.114000	1.054581	0.373176	0.647361	0.253642	0.058975	-0.011912	-0.503237	0.862051	
 1687529721.372452	1687529721.358879	18.531365	-37.321072	-2.113918	0.299733	0.299179	0.246579	-0.028004	-0.105901	1.063373	0.350329	0.656462	0.254295	0.052704	-0.014778	-0.506866	0.860285	
 1687529721.777015	1687529721.761804	18.582940	-37.392761	-2.111397	0.299587	0.299240	0.246842	-0.048256	-0.108855	1.049044	0.316133	0.630033	0.254253	0.059138	-0.006384	-0.501048	0.863373	
 1687529722.185259	1687529722.165710	18.625024	-37.493507	-2.101547	0.296730	0.295951	0.245618	-0.050080	-0.118150	0.993544	0.385213	0.622673	0.253099	0.063800	-0.006157	-0.476909	0.876612	
 1687529722.593527	1687529722.576925	18.707151	-37.574097	-2.106012	0.301305	0.300388	0.247273	-0.063539	-0.107248	1.137630	0.392670	0.679395	0.254840	0.062221	-0.002131	-0.539023	0.839987	
 1687529722.997364	1687529722.982920	18.748271	-37.674802	-2.117878	0.298708	0.297899	0.246201	-0.020935	-0.108474	1.015527	0.458065	0.598259	0.253801	0.052450	-0.017224	-0.485978	0.872226	
 1687529723.401097	1687529723.388712	18.816491	-37.779434	-2.131881	0.299587	0.299340	0.247207	-0.043790	-0.113050	1.065578	0.294997	0.626172	0.254302	0.059755	-0.009860	-0.508070	0.859184	
 1687529723.804924	1687529723.793683	18.891210	-37.875540	-2.142519	0.292313	0.291733	0.243439	-0.030155	-0.106711	1.023675	0.364098	0.634998	0.250804	0.053864	-0.012991	-0.489728	0.870113	
 1687529724.212717	1687529724.197784	18.947560	-37.957606	-2.146627	0.298654	0.298037	0.246217	-0.039415	-0.109561	1.039184	0.320571	0.617087	0.253530	0.057287	-0.010101	-0.496622	0.866016	
 1687529724.619200	1687529724.606564	19.012927	-38.048393	-2.147241	0.293518	0.292926	0.243884	-0.007446	-0.107711	1.015852	0.349631	0.626443	0.251325	0.048841	-0.022932	-0.485833	0.872385	
 1687529725.022949	1687529725.014758	19.096170	-38.124827	-2.126939	0.296003	0.295577	0.245501	-0.074612	-0.110072	1.064953	0.266708	0.628543	0.252601	0.066266	0.004178	-0.508315	0.858608	
 1687529725.428199	1687529725.425216	19.180749	-38.212725	-2.123205	0.299304	0.298108	0.247222	-0.063396	-0.112825	1.046134	0.500155	0.597876	0.254094	0.064626	-0.000740	-0.500042	0.863586	
 1687529725.832071	1687529725.828440	19.243013	-38.316007	-2.141166	0.297761	0.296644	0.245978	-0.044168	-0.099960	1.055900	0.447862	0.625134	0.253045	0.054257	-0.006110	-0.503965	0.861997	
 1687529726.240228	1687529726.232108	19.290517	-38.406126	-2.151317	0.299741	0.298627	0.246787	-0.039563	-0.102897	1.051318	0.373094	0.583771	0.253737	0.054387	-0.008712	-0.501901	0.863169	
 1687529726.645114	1687529726.637051	19.353062	-38.495711	-2.144030	0.299268	0.298475	0.246552	-0.061555	-0.119925	1.044512	0.350485	0.583241	0.253879	0.067236	-0.003257	-0.499302	0.863809	
 1687529727.050115	1687529727.040770	19.417070	-38.569960	-2.150394	0.298604	0.298092	0.246356	-0.022343	-0.112111	1.042729	0.438099	0.655608	0.253997	0.054135	-0.018231	-0.497793	0.865413	
 1687529727.454675	1687529727.448806	19.488462	-38.654003	-2.167930	0.296667	0.296947	0.245959	-0.026740	-0.102565	1.050391	0.295969	0.616152	0.252994	0.051042	-0.014146	-0.501271	0.863668	
 1687529727.859648	1687529727.851777	19.544860	-38.746858	-2.171578	0.299591	0.299069	0.247026	-0.044236	-0.109821	1.033300	0.307961	0.574835	0.254052	0.058616	-0.007903	-0.494160	0.867357	
 1687529728.263925	1687529728.255546	19.585372	-38.829106	-2.175672	0.295142	0.294456	0.244584	-0.041251	-0.102039	1.031017	0.365377	0.611796	0.251964	0.054514	-0.007215	-0.493146	0.868207	
 1687529728.670464	1687529728.661982	19.645733	-38.907240	-2.168027	0.292343	0.291663	0.243244	-0.047469	-0.102481	1.030195	0.346009	0.550203	0.250380	0.056235	-0.004598	-0.492892	0.868259	
 1687529729.074736	1687529729.066644	19.715399	-38.989140	-2.166477	0.299067	0.298294	0.246329	-0.043440	-0.102017	1.012531	0.375485	0.566272	0.253747	0.055098	-0.005749	-0.485138	0.872681	
 1687529729.484229	1687529729.470110	19.772545	-39.066893	-2.171688	0.297672	0.296952	0.245936	-0.043694	-0.097640	1.018073	0.362617	0.574843	0.253198	0.053236	-0.004724	-0.487570	0.871446	
 1687529729.891929	1687529729.874335	19.834310	-39.159644	-2.174967	0.290422	0.289615	0.242726	-0.041637	-0.095375	1.020659	0.355621	0.537664	0.249833	0.051743	-0.005136	-0.488670	0.870918	
 1687529730.294921	1687529730.278140	19.883882	-39.239884	-2.177616	0.298909	0.297912	0.246398	-0.042068	-0.096041	1.021878	0.355252	0.539799	0.253586	0.052135	-0.005143	-0.489206	0.870594	
 1687529730.703007	1687529730.679503	19.943748	-39.316884	-2.181142	0.287076	0.286415	0.241132	-0.040551	-0.092287	1.021836	0.345846	0.520618	0.248326	0.050131	-0.004884	-0.489173	0.870731	
 1687529731.112168	1687529731.107195	20.010531	-39.397727	-2.186889	0.298920	0.298198	0.246278	-0.042063	-0.093305	1.015371	0.349669	0.522036	0.253561	0.050957	-0.004310	-0.486377	0.872251	
 1687529731.519932	1687529731.512624	20.064210	-39.473144	-2.191169	0.301260	0.300529	0.247327	-0.043284	-0.093471	1.010063	0.360363	0.539877	0.254736	0.051335	-0.003681	-0.484078	0.873510	
 1687529731.926143	1687529731.918628	20.118854	-39.565920	-2.191890	0.301076	0.300314	0.247294	-0.043751	-0.091109	1.014536	0.362141	0.534181	0.254747	0.050410	-0.003018	-0.486042	0.872475	
 1687529732.329424	1687529732.324587	20.161060	-39.674549	-2.188121	0.298968	0.298193	0.246420	-0.041540	-0.090722	1.016949	0.364385	0.526458	0.253835	0.049701	-0.003949	-0.487062	0.871943	
 1687529732.732924	1687529732.728062	20.195272	-39.752797	-2.187142	0.298700	0.298078	0.246322	-0.041864	-0.090872	1.033418	0.359577	0.533895	0.253886	0.049811	-0.004255	-0.494230	0.867892	
 1687529733.142210	1687529733.131870	20.246543	-39.867722	-2.189603	0.296186	0.295702	0.245177	-0.041347	-0.088732	1.029465	0.355282	0.519233	0.252715	0.048763	-0.003854	-0.492511	0.868931	
 1687529733.545998	1687529733.536043	20.289607	-39.965392	-2.194091	0.296254	0.295739	0.245125	-0.044272	-0.087083	1.029211	0.356534	0.518532	0.252614	0.048765	-0.002170	-0.492443	0.868975	
 1687529733.953104	1687529733.941301	20.338857	-40.084984	-2.196295	0.298649	0.298019	0.246085	-0.043852	-0.088962	1.027931	0.365450	0.503698	0.253644	0.049480	-0.002783	-0.491879	0.869252	
 1687529734.359607	1687529734.347262	20.388376	-40.196168	-2.197280	0.297039	0.296441	0.245457	-0.039534	-0.091273	1.030407	0.364366	0.515044	0.253100	0.049420	-0.005292	-0.492887	0.868672	
 1687529734.765790	1687529734.752712	20.428958	-40.275761	-2.200908	0.296834	0.296357	0.245420	-0.042971	-0.091231	1.032472	0.351186	0.533800	0.253137	0.050242	-0.003839	-0.493835	0.868095	
 1687529735.173809	1687529735.155337	20.482410	-40.378582	-2.210135	0.293805	0.293371	0.244067	-0.039287	-0.092916	1.031901	0.357284	0.516615	0.251747	0.050068	-0.005841	-0.493528	0.868268	
 1687529735.577503	1687529735.559031	20.536470	-40.478696	-2.219382	0.300607	0.300208	0.246804	-0.039404	-0.096710	1.039511	0.348457	0.533066	0.254589	0.051718	-0.006923	-0.496818	0.866285	
 1687529735.981000	1687529735.961931	20.587010	-40.562920	-2.219720	0.297876	0.297667	0.245595	-0.045873	-0.097235	1.042020	0.350286	0.555677	0.253504	0.053542	-0.004316	-0.498004	0.865509	
 1687529736.392527	1687529736.367245	20.660740	-40.663084	-2.224081	0.296644	0.296282	0.245173	-0.035615	-0.105900	1.041329	0.370901	0.546371	0.253047	0.054750	-0.010898	-0.497498	0.865667	
