t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687526734.335255	1687526734.336694	1.316346	-32.792196	-1.133632	0.293412	0.293381	0.243385	-0.023471	-0.014759	1.988335	0.402673	0.261969	0.250803	0.013860	0.000212	-0.838272	0.545076
 1687526734.740777	1687526734.740475	1.312610	-32.768390	-1.123287	0.298798	0.299316	0.245874	-0.089261	-0.000037	1.888211	0.269681	0.256177	0.253023	0.036148	0.026150	-0.809166	0.585883
 1687526735.146638	1687526735.144552	1.281936	-32.766857	-1.118195	0.295838	0.295550	0.246463	-0.057715	-0.013620	1.822285	0.474816	0.245847	0.252071	0.026971	0.012303	-0.789978	0.612419
 1687526735.551091	1687526735.552314	1.302100	-32.770784	-1.106371	0.299393	0.299370	0.245971	0.008454	-0.008409	1.860947	0.368632	0.253121	0.253334	-0.000878	-0.005897	-0.801878	0.597458
 1687526735.955581	1687526735.957392	1.331327	-32.779038	-1.077366	0.297147	0.297678	0.246075	-0.032516	-0.002721	1.852295	0.250645	0.249683	0.253012	0.013812	0.008682	-0.799218	0.600820
 1687526736.363219	1687526736.361357	1.361366	-32.782586	-1.077815	0.286544	0.286957	0.241313	-0.052561	0.001830	1.833104	0.282509	0.242619	0.248392	0.020295	0.016717	-0.793219	0.608368
 1687526736.767959	1687526736.764896	1.375054	-32.783045	-1.123054	0.297935	0.298114	0.245940	0.002463	0.022648	1.823935	0.358922	0.247834	0.253333	-0.007906	0.008200	-0.790667	0.612140
 1687526737.171950	1687526737.173570	1.363696	-32.800938	-1.156577	0.298334	0.299055	0.246033	-0.006156	0.018464	1.767225	0.247598	0.263388	0.252724	-0.003477	0.009089	-0.772981	0.634355
 1687526737.576410	1687526737.577491	1.357269	-32.837103	-1.151176	0.293462	0.293721	0.243421	-0.015721	-0.005594	1.745252	0.247043	0.256131	0.250650	0.007819	0.002910	-0.766007	0.642778
 1687526737.983934	1687526737.982964	1.358962	-32.870915	-1.131922	0.294368	0.294403	0.243799	-0.009349	-0.004385	1.754013	0.256824	0.246428	0.251226	0.004996	0.001304	-0.768825	0.639439
 1687526738.390785	1687526738.387756	1.354705	-32.910584	-1.102217	0.299297	0.299324	0.246021	-0.047492	-0.016954	1.704627	0.252214	0.248523	0.253806	0.023452	0.009249	-0.752699	0.657882
 1687526738.798350	1687526738.793957	1.365482	-32.934534	-1.093287	0.296663	0.296866	0.245567	-0.030592	-0.021362	1.684046	0.351959	0.255132	0.253235	0.018522	0.002219	-0.745971	0.665717
 1687526739.201994	1687526739.197913	1.390190	-32.963770	-1.112221	0.299231	0.299313	0.245950	-0.027258	-0.008930	1.691384	0.291947	0.261045	0.253806	0.013161	0.005697	-0.748394	0.663100
 1687526739.606742	1687526739.601044	1.395400	-32.986220	-1.122937	0.294366	0.294461	0.243802	-0.047701	-0.007647	1.663265	0.283045	0.247828	0.251563	0.020199	0.013241	-0.738878	0.673406
 1687526740.014190	1687526740.004005	1.395156	-33.005625	-1.136327	0.297113	0.297138	0.244884	-0.032685	-0.003347	1.664396	0.361235	0.247993	0.252648	0.013210	0.009765	-0.739332	0.673141
 1687526740.418299	1687526740.407158	1.386690	-33.043763	-1.135433	0.301613	0.301666	0.246680	-0.020774	-0.009782	1.662798	0.302671	0.248769	0.254502	0.010970	0.003385	-0.738860	0.673761
 1687526740.822600	1687526740.812077	1.397427	-33.077357	-1.118431	0.295970	0.296003	0.244436	-0.031023	-0.021658	1.662234	0.269142	0.248884	0.252263	0.018755	0.002456	-0.738666	0.673806
 1687526741.235085	1687526741.216685	1.415264	-33.091334	-1.103607	0.292545	0.292564	0.243418	-0.041586	-0.016940	1.659028	0.297700	0.258487	0.251250	0.021053	0.007793	-0.737536	0.674934
 1687526741.641129	1687526741.619508	1.424591	-33.109286	-1.119261	0.303144	0.303191	0.247873	-0.025759	-0.008589	1.674244	0.332324	0.255735	0.255889	0.012441	0.005434	-0.742688	0.669500
 1687526742.045522	1687526742.023525	1.424740	-33.120034	-1.138007	0.292178	0.292266	0.242416	-0.067999	-0.008961	1.658954	0.279310	0.245708	0.249926	0.028096	0.019651	-0.737247	0.674752
 1687526742.448520	1687526742.427686	1.409212	-33.143904	-1.142339	0.298837	0.298840	0.245273	-0.049193	-0.030376	1.569947	0.466382	0.247818	0.252925	0.028122	0.006665	-0.706775	0.706848
 1687526742.854684	1687526742.831603	1.409621	-33.183447	-1.124652	0.299368	0.299364	0.245580	-0.024695	-0.025292	1.566740	0.372566	0.269195	0.253438	0.017671	-0.000175	-0.705672	0.708319
 1687526743.259834	1687526743.234799	1.416662	-33.217805	-1.098679	0.298802	0.298888	0.246123	-0.028838	-0.023126	1.556351	0.283843	0.264649	0.253972	0.018355	0.002152	-0.701980	0.711957
 1687526743.663399	1687526743.643970	1.426841	-33.235942	-1.085704	0.296763	0.296854	0.245554	-0.044905	-0.028359	1.548921	0.291003	0.258837	0.253403	0.025831	0.006133	-0.699311	0.714324
 1687526744.071580	1687526744.047588	1.434234	-33.236542	-1.109985	0.295721	0.295729	0.244826	-0.047007	-0.024278	1.547925	0.350841	0.263429	0.252598	0.025104	0.008323	-0.698934	0.714697
 1687526744.477807	1687526744.451619	1.432135	-33.226506	-1.139463	0.297327	0.297403	0.244764	-0.035665	-0.012982	1.553489	0.367819	0.259368	0.252530	0.017127	0.008168	-0.700918	0.712990
 1687526744.882465	1687526744.858324	1.421530	-33.237528	-1.138896	0.295165	0.295397	0.243820	-0.032095	-0.015031	1.558886	0.308730	0.248464	0.251385	0.016624	0.006132	-0.702859	0.711109
 1687526745.289114	1687526745.263328	1.417834	-33.248265	-1.116370	0.289729	0.289883	0.241694	-0.027268	-0.021983	1.551697	0.298904	0.247500	0.249192	0.017393	0.002035	-0.700321	0.713613
 1687526745.692689	1687526745.666774	1.424541	-33.273397	-1.091497	0.292059	0.292195	0.243211	-0.037916	-0.031984	1.536459	0.284003	0.252685	0.250760	0.024668	0.002521	-0.694867	0.718710
 1687526746.096436	1687526746.070507	1.437394	-33.305250	-1.103218	0.297854	0.297935	0.245855	-0.029857	-0.021139	1.555651	0.327077	0.264822	0.253607	0.018004	0.003219	-0.701727	0.712211
 1687526746.500626	1687526746.475835	1.441851	-33.327720	-1.130651	0.296260	0.296540	0.244805	-0.031065	-0.010554	1.584246	0.298989	0.254089	0.252337	0.014762	0.007153	-0.711808	0.702183
 1687526746.903394	1687526746.878887	1.417454	-33.348175	-1.135357	0.299442	0.299424	0.245697	-0.047501	-0.010481	1.561368	0.301435	0.248887	0.253186	0.020435	0.013184	-0.703646	0.710135
 1687526747.309269	1687526747.289858	1.411449	-33.338645	-1.108847	0.294148	0.293920	0.243565	-0.049341	-0.021944	1.555194	0.378239	0.247126	0.251052	0.025122	0.009882	-0.701506	0.712152
 1687526747.712224	1687526747.692440	1.432138	-33.333864	-1.081591	0.297610	0.297557	0.245530	-0.031361	-0.022790	1.552033	0.395797	0.255505	0.253326	0.019114	0.003210	-0.700438	0.713450
 1687526748.116833	1687526748.097470	1.455667	-33.336939	-1.079964	0.291043	0.291214	0.243171	-0.033323	-0.017061	1.561076	0.303819	0.252730	0.250682	0.017783	0.005836	-0.703640	0.710310
 1687526748.524545	1687526748.501209	1.465057	-33.335760	-1.099531	0.295796	0.296215	0.245001	-0.042676	-0.010290	1.568270	0.315017	0.250889	0.252368	0.018710	0.011473	-0.706121	0.707751
 1687526748.930151	1687526748.905280	1.447589	-33.341439	-1.119479	0.301641	0.301806	0.246889	-0.046240	-0.014040	1.560477	0.355996	0.250004	0.254351	0.021250	0.011494	-0.703359	0.710424
 1687526749.338140	1687526749.307817	1.419150	-33.357216	-1.121878	0.299279	0.299323	0.245591	-0.029802	-0.016872	1.549808	0.378412	0.250378	0.253281	0.016451	0.004744	-0.699635	0.714295
 1687526749.745848	1687526749.711551	1.401230	-33.372234	-1.097762	0.300444	0.300508	0.246221	-0.025056	-0.020458	1.545199	0.309646	0.252787	0.254050	0.016068	0.001832	-0.698000	0.715916
 1687526750.152792	1687526750.116404	1.400934	-33.377818	-1.063519	0.298910	0.298925	0.245773	-0.034761	-0.025562	1.537796	0.289000	0.253773	0.253502	0.021268	0.003604	-0.695342	0.718356
 1687526750.565703	1687526750.521875	1.428417	-33.360767	-1.053306	0.298128	0.298131	0.245930	-0.040254	-0.030244	1.540573	0.328247	0.257810	0.253882	0.024863	0.003915	-0.696338	0.717272
 1687526750.969215	1687526750.928662	1.445893	-33.337456	-1.073290	0.296811	0.296927	0.245284	-0.036483	-0.005646	1.567044	0.357559	0.260936	0.253122	0.014874	0.010930	-0.705695	0.708275
 1687526751.375547	1687526751.333282	1.428580	-33.333975	-1.092178	0.299947	0.300283	0.246447	-0.033864	-0.002985	1.565289	0.323798	0.248316	0.253807	0.012998	0.010953	-0.705073	0.708931
 1687526751.781179	1687526751.738206	1.405229	-33.325687	-1.096487	0.298951	0.299003	0.245744	-0.032867	-0.016203	1.546846	0.319234	0.247629	0.253201	0.017275	0.006099	-0.698567	0.715311
 1687526752.187730	1687526752.140136	1.392486	-33.327849	-1.083941	0.297444	0.297477	0.245154	-0.031054	-0.017222	1.543329	0.316137	0.250482	0.252766	0.016998	0.005124	-0.697315	0.716545
 1687526752.594109	1687526752.544314	1.399853	-33.328999	-1.072670	0.296219	0.296220	0.244783	-0.026171	-0.022634	1.542933	0.310854	0.250731	0.252556	0.017234	0.001491	-0.697189	0.716679
 1687526752.998811	1687526752.948030	1.418123	-33.316151	-1.069303	0.298330	0.298412	0.245766	-0.037490	-0.018486	1.553314	0.297337	0.254662	0.253571	0.019728	0.006892	-0.700869	0.712983
 1687526753.404795	1687526753.350260	1.421708	-33.304008	-1.076474	0.298436	0.298537	0.245639	-0.042208	-0.012693	1.564747	0.339561	0.251682	0.253392	0.019376	0.010493	-0.704889	0.708976
 1687526753.808012	1687526753.758676	1.394936	-33.299720	-1.075287	0.296644	0.296682	0.244519	-0.025828	-0.002434	1.553658	0.362747	0.248289	0.252229	0.009921	0.008356	-0.700974	0.713069
 1687526754.213095	1687526754.161888	1.377221	-33.293848	-1.057161	0.297693	0.297739	0.245126	-0.030675	-0.011173	1.539260	0.295109	0.247125	0.252799	0.014684	0.007127	-0.695838	0.718013
 1687526754.616952	1687526754.565748	1.382183	-33.296776	-1.045550	0.299758	0.299767	0.246477	-0.029625	-0.015212	1.546068	0.312926	0.250255	0.254340	0.015787	0.005291	-0.698294	0.715618
 1687526755.021354	1687526754.971135	1.411000	-33.283760	-1.051620	0.296549	0.296550	0.245222	-0.040786	-0.019649	1.553192	0.308411	0.250119	0.253076	0.021297	0.007661	-0.700819	0.712980
 1687526755.427610	1687526755.375546	1.431265	-33.263462	-1.071790	0.293806	0.293890	0.243745	-0.043951	-0.011757	1.560440	0.345475	0.249431	0.251446	0.019634	0.011484	-0.703346	0.710484
 1687526755.830644	1687526755.780406	1.419159	-33.249394	-1.097083	0.301313	0.301394	0.246579	-0.027082	-0.001858	1.559008	0.371908	0.249979	0.254370	0.010179	0.008978	-0.702871	0.711188
 1687526756.235871	1687526756.184177	1.398953	-33.241171	-1.097170	0.297593	0.297719	0.244952	-0.026737	-0.010238	1.550832	0.296451	0.246796	0.252559	0.013013	0.005963	-0.699990	0.714009
 1687526756.641773	1687526756.590081	1.382808	-33.237430	-1.080078	0.299606	0.299682	0.246029	-0.028248	-0.011072	1.553254	0.294136	0.249134	0.253842	0.013847	0.006194	-0.700853	0.713145
 1687526757.047319	1687526756.994148	1.382160	-33.227783	-1.065546	0.296716	0.296722	0.245038	-0.029712	-0.019552	1.556225	0.300353	0.248377	0.252902	0.017389	0.003719	-0.701929	0.712025
 1687526757.454060	1687526757.399190	1.402074	-33.226947	-1.063972	0.297682	0.297695	0.245482	-0.030508	-0.021043	1.563100	0.294832	0.249962	0.253242	0.018211	0.003416	-0.704373	0.709588
 1687526757.858952	1687526757.803445	1.415846	-33.222702	-1.076373	0.298340	0.298420	0.245825	-0.040931	-0.010322	1.565018	0.300646	0.250802	0.253512	0.018087	0.010874	-0.704979	0.708914
 1687526758.264306	1687526758.207132	1.406051	-33.219324	-1.104078	0.299356	0.299410	0.245849	-0.031355	-0.004729	1.563436	0.347040	0.248576	0.253563	0.012722	0.009460	-0.704437	0.709589
 1687526758.670542	1687526758.611008	1.384777	-33.218795	-1.106764	0.300077	0.300087	0.245975	-0.034969	-0.007998	1.552416	0.304437	0.247989	0.253597	0.015102	0.009675	-0.700516	0.713411
 1687526759.077323	1687526759.013624	1.388819	-33.213620	-1.091076	0.298032	0.298004	0.245406	-0.029317	-0.013955	1.554163	0.321217	0.248009	0.253172	0.015252	0.005558	-0.701182	0.712798
 1687526759.482766	1687526759.418091	1.410770	-33.205389	-1.084927	0.299176	0.299161	0.246212	-0.029012	-0.022928	1.557284	0.304948	0.249848	0.254108	0.018346	0.002275	-0.702312	0.711630
 1687526759.888374	1687526759.822902	1.431362	-33.190824	-1.093975	0.297809	0.297891	0.245721	-0.037918	-0.017784	1.561122	0.299133	0.251129	0.253527	0.019656	0.007213	-0.703644	0.710244
 1687526760.297696	1687526760.226919	1.413426	-33.180779	-1.125510	0.296739	0.296831	0.244796	-0.024645	-0.016320	1.506264	0.336544	0.248865	0.252522	0.014380	0.003409	-0.683926	0.729402
 1687526760.702557	1687526760.630852	1.374264	-33.172482	-1.137265	0.298920	0.299038	0.245285	-0.042485	-0.009730	1.448204	0.290804	0.249523	0.252955	0.017715	0.012689	-0.662383	0.748848
 1687526761.109535	1687526761.038389	1.363791	-33.182464	-1.121513	0.299817	0.299859	0.245766	-0.022563	-0.021985	1.438238	0.369672	0.250332	0.253561	0.015701	0.001247	-0.658734	0.752211
 1687526761.512718	1687526761.442579	1.378296	-33.197824	-1.099965	0.297322	0.297320	0.245625	-0.016621	-0.022507	1.447510	0.300706	0.253083	0.253333	0.013935	-0.001225	-0.662208	0.749189
 1687526761.917144	1687526761.846730	1.387396	-33.203084	-1.087659	0.297873	0.297957	0.245863	-0.047413	-0.011526	1.446763	0.282030	0.252734	0.253571	0.020009	0.013954	-0.661829	0.749258
 1687526762.329236	1687526762.249977	1.401071	-33.194203	-1.104366	0.297533	0.297418	0.245243	-0.031583	-0.023981	1.452432	0.402837	0.250775	0.252892	0.019449	0.003845	-0.664056	0.747420
 1687526762.734399	1687526762.654166	1.415327	-33.178024	-1.112307	0.301451	0.301452	0.246623	-0.045784	-0.015985	1.463186	0.334904	0.255663	0.254427	0.021237	0.011694	-0.667996	0.743770
 1687526763.137805	1687526763.058786	1.414317	-33.166928	-1.111992	0.301167	0.301139	0.246606	-0.040488	-0.015950	1.460721	0.402529	0.253352	0.254455	0.019444	0.009759	-0.667100	0.744650
 1687526763.548709	1687526763.468728	1.407743	-33.170838	-1.105647	0.297511	0.297596	0.245263	-0.024044	-0.018023	1.460565	0.375251	0.251809	0.253087	0.014732	0.002945	-0.667085	0.744830
 1687526763.952731	1687526763.873129	1.404559	-33.183034	-1.096296	0.297575	0.297757	0.245175	-0.027216	-0.020242	1.461035	0.295923	0.250246	0.252637	0.016617	0.003382	-0.667262	0.744630
 1687526764.356080	1687526764.277637	1.412384	-33.192294	-1.104721	0.297677	0.297732	0.245253	-0.039813	-0.030415	1.466425	0.308435	0.251676	0.253100	0.024617	0.004613	-0.669275	0.742593
 1687526764.761867	1687526764.681822	1.414747	-33.198672	-1.114854	0.296306	0.296327	0.244271	-0.038372	-0.020066	1.460110	0.365535	0.255784	0.252076	0.020268	0.007605	-0.666898	0.744835
 1687526765.170164	1687526765.085202	1.408625	-33.196912	-1.110406	0.291406	0.291401	0.242280	-0.038554	-0.020381	1.456405	0.351094	0.249379	0.249887	0.020432	0.007605	-0.665517	0.746064
 1687526765.574316	1687526765.489743	1.406226	-33.200533	-1.096390	0.302462	0.302480	0.247098	-0.031712	-0.012213	1.465485	0.357565	0.254454	0.254960	0.015144	0.007701	-0.668886	0.743171
 1687526765.978424	1687526765.894828	1.414740	-33.210447	-1.078066	0.295434	0.295477	0.244236	-0.027247	-0.019389	1.462630	0.326219	0.248697	0.251948	0.016312	0.003665	-0.667854	0.744104
 1687526766.382948	1687526766.303383	1.430974	-33.215244	-1.060764	0.292258	0.292364	0.243257	-0.041823	-0.024231	1.457710	0.304473	0.248986	0.250866	0.022961	0.007529	-0.666010	0.745551
 1687526766.787368	1687526766.706575	1.434946	-33.211160	-1.063832	0.296293	0.296341	0.245067	-0.049885	-0.014464	1.452923	0.373689	0.253929	0.252723	0.021970	0.013841	-0.664139	0.747158
 1687526767.192731	1687526767.111843	1.426612	-33.211078	-1.089074	0.298103	0.298093	0.245658	-0.033815	-0.018605	1.447888	0.410032	0.251799	0.253334	0.018166	0.006505	-0.662339	0.748956
 1687526767.596275	1687526767.515472	1.422245	-33.236340	-1.104501	0.298555	0.298710	0.245414	-0.034570	-0.021513	1.472224	0.337983	0.251883	0.253026	0.019574	0.005587	-0.671410	0.740806
 1687526768.002968	1687526767.918928	1.406514	-33.274418	-1.095899	0.297446	0.297617	0.244743	-0.027196	-0.015854	1.468237	0.338666	0.251630	0.252403	0.014994	0.004785	-0.669930	0.742257
 1687526768.407903	1687526768.323083	1.397399	-33.301118	-1.056460	0.300643	0.300623	0.246362	-0.049247	-0.032353	1.456081	0.310723	0.251280	0.254085	0.028452	0.007616	-0.665417	0.745891
 1687526768.815208	1687526768.728135	1.408846	-33.297435	-1.028727	0.294504	0.294487	0.244532	-0.050916	-0.035770	1.458246	0.429193	0.258891	0.252195	0.030289	0.007069	-0.666233	0.745095
 1687526769.224236	1687526769.130973	1.410086	-33.281753	-1.033481	0.299703	0.299784	0.246618	-0.032250	-0.005229	1.458209	0.452030	0.263698	0.254444	0.012691	0.010283	-0.666145	0.745644
 1687526769.627901	1687526769.534358	1.402365	-33.271990	-1.045540	0.295941	0.296170	0.245230	-0.050238	-0.013816	1.451205	0.332888	0.248112	0.252642	0.021833	0.014206	-0.663491	0.747731
 1687526770.034491	1687526770.038596	1.403286	-33.270893	-1.078371	0.286591	0.286695	0.240001	-0.024086	-0.009448	1.454336	0.427072	0.246548	0.247479	0.011534	0.005857	-0.664743	0.746960
 1687526770.438544	1687526770.442655	1.414491	-33.273907	-1.070404	0.300710	0.300993	0.246527	-0.056539	-0.028390	1.450864	0.305192	0.249952	0.254106	0.029368	0.011733	-0.663427	0.747572
 1687526770.845023	1687526770.845549	1.424258	-33.279981	-1.073242	0.295900	0.295995	0.245291	-0.051596	-0.023408	1.458806	0.476694	0.258698	0.253033	0.025912	0.011434	-0.666382	0.745072
 1687526771.249278	1687526771.251766	1.411695	-33.295162	-1.094411	0.298331	0.298492	0.245542	-0.028546	-0.011051	1.462376	0.451032	0.255992	0.253299	0.013643	0.006935	-0.667735	0.744242
 1687526771.655236	1687526771.654032	1.390367	-33.309177	-1.085674	0.296650	0.296860	0.244560	-0.037170	-0.016328	1.455701	0.312925	0.248132	0.252020	0.018457	0.008444	-0.665243	0.746351
 1687526772.059024	1687526772.058631	1.379132	-33.304977	-1.061908	0.301478	0.301520	0.246860	-0.049097	-0.021642	1.458502	0.356976	0.252922	0.254631	0.024421	0.011094	-0.666270	0.745228
 1687526772.462877	1687526772.462840	1.379337	-33.296318	-1.050102	0.297885	0.297916	0.245514	-0.029238	-0.012487	1.458656	0.431398	0.254861	0.253361	0.014396	0.006739	-0.666352	0.745467
 1687526772.868194	1687526772.868734	1.386399	-33.285573	-1.037833	0.297845	0.298016	0.245315	-0.036422	-0.013528	1.456754	0.322758	0.249773	0.252977	0.017168	0.009087	-0.665626	0.746033
 1687526773.271988	1687526773.272582	1.398860	-33.263001	-1.020431	0.297807	0.297917	0.245630	-0.046084	-0.012273	1.453515	0.359109	0.251066	0.253377	0.019893	0.013142	-0.664367	0.747026
 1687526773.676075	1687526773.681252	1.414245	-33.238169	-1.028650	0.296030	0.296152	0.245298	-0.041106	-0.011439	1.460329	0.393205	0.250639	0.253027	0.017968	0.011498	-0.666928	0.744817
 1687526774.083543	1687526774.085952	1.407282	-33.224945	-1.062334	0.289315	0.289566	0.241805	-0.035039	0.000074	1.461002	0.366292	0.246405	0.249180	0.011662	0.013073	-0.667140	0.744726
 1687526774.488543	1687526774.492511	1.385687	-33.220912	-1.085919	0.303178	0.303414	0.247281	-0.036205	0.001948	1.449672	0.347598	0.249597	0.254924	0.011273	0.014197	-0.662891	0.748497
 1687526774.897094	1687526774.897348	1.383805	-33.218722	-1.088524	0.297507	0.297586	0.245062	-0.030105	-0.019146	1.444701	0.343532	0.247471	0.252798	0.017132	0.004964	-0.661153	0.750039
 1687526775.301475	1687526775.300910	1.404772	-33.226925	-1.074845	0.297466	0.297491	0.245223	-0.034461	-0.021604	1.464498	0.329390	0.251908	0.252896	0.019550	0.005592	-0.668544	0.743395
 1687526775.712724	1687526775.706924	1.402957	-33.242029	-1.058967	0.296395	0.296553	0.244972	-0.042716	-0.010779	1.466760	0.347526	0.252623	0.252620	0.018298	0.012259	-0.669308	0.742659
 1687526776.118168	1687526776.111638	1.385013	-33.255866	-1.062755	0.301843	0.301844	0.247196	-0.035717	-0.015260	1.455122	0.377784	0.251630	0.254936	0.017573	0.008262	-0.665026	0.746567
 1687526776.522311	1687526776.517416	1.371461	-33.256045	-1.069728	0.290711	0.290704	0.241902	-0.037408	-0.018577	1.455287	0.348582	0.247654	0.249469	0.019374	0.007789	-0.665096	0.746466
 1687526776.928639	1687526776.921338	1.369532	-33.240627	-1.062865	0.301399	0.301418	0.246780	-0.041493	-0.012482	1.462994	0.346473	0.252781	0.254600	0.018500	0.011270	-0.667924	0.743914
 1687526777.334033	1687526777.325307	1.381336	-33.226154	-1.071504	0.298670	0.298676	0.246126	-0.034437	-0.009415	1.460493	0.366711	0.250965	0.253848	0.014991	0.009688	-0.667008	0.744837
 1687526777.739197	1687526777.728778	1.407832	-33.216519	-1.090173	0.292530	0.292599	0.243283	-0.029603	-0.022864	1.457919	0.338045	0.247249	0.250904	0.018384	0.003425	-0.666104	0.745625
 1687526778.147272	1687526778.133202	1.425101	-33.205264	-1.106138	0.299737	0.300014	0.246135	-0.047198	-0.008271	1.468719	0.320058	0.252902	0.253768	0.018881	0.014745	-0.669992	0.741982
 1687526778.555515	1687526778.539571	1.406188	-33.203722	-1.112967	0.299222	0.299285	0.245854	-0.044126	-0.006266	1.457609	0.396954	0.249809	0.253444	0.017029	0.014371	-0.665865	0.745740
 1687526778.967514	1687526778.943079	1.394932	-33.210503	-1.113308	0.291050	0.291068	0.242300	-0.028231	-0.019430	1.460064	0.385158	0.246111	0.249802	0.016651	0.004039	-0.666898	0.744952
 1687526779.370351	1687526779.346083	1.393838	-33.224885	-1.108347	0.305511	0.305556	0.248567	-0.032213	-0.021361	1.461798	0.319801	0.254508	0.256365	0.018702	0.004863	-0.667543	0.744321
 1687526779.775450	1687526779.750178	1.398962	-33.243215	-1.114942	0.293381	0.293393	0.243531	-0.028610	-0.025764	1.454322	0.334846	0.250684	0.251189	0.019130	0.002123	-0.664766	0.746804
 1687526780.179347	1687526780.154379	1.407684	-33.253664	-1.114992	0.303462	0.303531	0.247200	-0.045661	-0.024577	1.457830	0.322674	0.255327	0.255050	0.024368	0.008844	-0.666046	0.745460
 1687526780.586270	1687526780.557312	1.405558	-33.253983	-1.094771	0.297653	0.297617	0.244969	-0.039280	-0.018935	1.457384	0.401310	0.254350	0.252679	0.020139	0.008348	-0.665875	0.745745
 1687526780.990025	1687526780.959681	1.401219	-33.246389	-1.073070	0.298334	0.298278	0.245874	-0.038053	-0.022977	1.452111	0.374411	0.253062	0.253626	0.021220	0.006600	-0.663924	0.747469
 1687526781.393202	1687526781.362880	1.411664	-33.219227	-1.073365	0.295938	0.295891	0.245167	-0.046140	-0.029913	1.447426	0.360751	0.253345	0.252902	0.026478	0.007383	-0.662180	0.748841
 1687526781.799962	1687526781.775391	1.431598	-33.185136	-1.105074	0.297535	0.297601	0.245268	-0.033573	-0.011881	1.472064	0.415546	0.257915	0.252988	0.015671	0.008453	-0.671320	0.740954
 1687526782.206074	1687526782.180883	1.433704	-33.169218	-1.130189	0.300463	0.300894	0.246559	-0.031430	-0.015090	1.462314	0.324649	0.250100	0.254059	0.016108	0.006660	-0.667718	0.744210
 1687526782.609566	1687526782.584464	1.426595	-33.195077	-1.140344	0.299665	0.299985	0.245988	-0.017557	-0.017358	1.456326	0.324529	0.250567	0.253429	0.012319	0.000777	-0.665506	0.746291
 1687526783.014414	1687526782.991436	1.416322	-33.237249	-1.123536	0.293782	0.294093	0.243558	-0.023773	-0.021692	1.453125	0.283538	0.248217	0.250897	0.016002	0.001680	-0.664315	0.747280
 1687526783.422855	1687526783.395124	1.407267	-33.272182	-1.096429	0.297984	0.298053	0.245376	-0.032253	-0.024502	1.455776	0.302893	0.251697	0.253029	0.019873	0.003889	-0.665305	0.746297
 1687526783.828123	1687526783.805428	1.411172	-33.280924	-1.068141	0.295280	0.295240	0.244249	-0.045571	-0.027880	1.463758	0.335137	0.252486	0.251861	0.025591	0.007635	-0.668267	0.743442
 1687526784.231729	1687526784.208915	1.414964	-33.271190	-1.055051	0.295715	0.295674	0.244639	-0.038090	-0.023324	1.451349	0.410869	0.255752	0.252309	0.021360	0.006507	-0.663641	0.747718
 1687526784.641831	1687526784.610116	1.410843	-33.260510	-1.062573	0.299296	0.299387	0.246256	-0.037497	-0.007852	1.457778	0.364490	0.254602	0.253916	0.015414	0.011370	-0.665974	0.745729
 1687526785.051885	1687526785.014701	1.406051	-33.242714	-1.076073	0.299885	0.299918	0.246393	-0.042788	-0.017435	1.452492	0.364668	0.250317	0.254053	0.020722	0.010206	-0.664030	0.747349
 1687526785.462091	1687526785.418940	1.413097	-33.240402	-1.093038	0.301840	0.301931	0.247172	-0.034214	-0.021345	1.456507	0.389535	0.254072	0.255016	0.019349	0.005664	-0.665568	0.746065
 1687526785.870949	1687526785.826139	1.421314	-33.261080	-1.105039	0.301358	0.301586	0.246846	-0.024816	-0.010970	1.472162	0.348836	0.254212	0.254515	0.012395	0.005513	-0.671377	0.740992
 1687526786.278091	1687526786.229120	1.413853	-33.282817	-1.091538	0.300864	0.301099	0.246902	-0.037424	-0.017464	1.467809	0.308267	0.250526	0.254461	0.019014	0.008046	-0.669752	0.742297
 1687526786.681567	1687526786.633918	1.398316	-33.296391	-1.081212	0.298144	0.298123	0.245754	-0.040552	-0.020429	1.460189	0.358578	0.251737	0.253414	0.021130	0.008295	-0.666922	0.744781
 1687526787.089349	1687526787.039371	1.380908	-33.300021	-1.065305	0.300372	0.300371	0.245906	-0.035670	-0.014916	1.457923	0.374003	0.253223	0.253691	0.017441	0.008334	-0.666070	0.745638
 1687526787.497792	1687526787.444021	1.379163	-33.298906	-1.033620	0.299082	0.299056	0.245813	-0.040061	-0.020912	1.457635	0.356599	0.251541	0.253635	0.021137	0.007978	-0.665974	0.745632
 1687526787.902082	1687526787.848898	1.399185	-33.300916	-1.023195	0.289113	0.289110	0.241945	-0.033014	-0.015525	1.455995	0.366234	0.249326	0.249536	0.016776	0.007158	-0.665361	0.746299
 1687526788.308471	1687526788.252440	1.418296	-33.293587	-1.035122	0.296587	0.296692	0.245220	-0.046381	-0.015521	1.458363	0.340425	0.250676	0.252765	0.021234	0.012122	-0.666194	0.745377
 1687526788.716247	1687526788.656841	1.417945	-33.278419	-1.062582	0.300644	0.300752	0.246681	-0.042271	0.001593	1.460654	0.421641	0.253361	0.254326	0.013505	0.016275	-0.666951	0.744801
 1687526789.120572	1687526789.062814	1.400281	-33.273181	-1.081399	0.300198	0.300260	0.246310	-0.037395	-0.004674	1.449008	0.383358	0.248609	0.253803	0.014141	0.012452	-0.662679	0.748666
